id_sentence_id_term,id_sentence,id_term,term
871_5,871,5,john
871_6,871,6,likes
871_7,871,7,john
872_1,872,1,a
872_2,872,2,man
872_3,872,3,that
872_4,872,4,likes
872_5,872,5,a
872_6,872,6,likes
872_7,872,7,annie
873_1,873,1,a
873_2,873,2,man
873_3,873,3,that
873_4,873,4,likes
873_5,873,5,john
873_6,873,6,likes
873_7,873,7,a
874_1,874,1,a
874_2,874,2,man
874_3,874,3,that
874_4,874,4,a
874_5,874,5,john
874_6,874,6,admires
874_7,874,7,john
875_1,875,1,a
875_2,875,2,man
875_3,875,3,that
875_4,875,4,likes
875_5,875,5,john
875_6,875,6,annie
875_7,875,7,annie
876_1,876,1,a
876_2,876,2,man
876_3,876,3,that
876_4,876,4,likes
876_5,876,5,john
876_6,876,6,a
876_7,876,7,monet
877_1,877,1,a
877_2,877,2,man
877_3,877,3,that
877_4,877,4,likes
877_5,877,5,annie
877_6,877,6,every
877_7,877,7,john
878_1,878,1,a
878_2,878,2,man
878_3,878,3,likes
878_4,878,4,likes
878_5,878,5,annie
878_6,878,6,likes
878_7,878,7,annie
879_1,879,1,a
879_2,879,2,man
879_3,879,3,that
879_4,879,4,every
879_5,879,5,annie
879_6,879,6,likes
879_7,879,7,monet
880_1,880,1,a
880_2,880,2,paints
880_3,880,3,that
880_4,880,4,likes
880_5,880,5,annie
880_6,880,6,admires
880_7,880,7,john
881_1,881,1,a
881_2,881,2,man
881_3,881,3,annie
881_4,881,4,likes
881_5,881,5,annie
881_6,881,6,admires
881_7,881,7,annie
882_1,882,1,a
882_2,882,2,man
882_3,882,3,that
882_4,882,4,every
882_5,882,5,annie
882_6,882,6,admires
882_7,882,7,monet
883_1,883,1,a
883_2,883,2,man
883_3,883,3,that
883_4,883,4,likes
883_5,883,5,man
883_6,883,6,likes
883_7,883,7,john
884_1,884,1,a
884_2,884,2,man
884_3,884,3,that
884_4,884,4,likes
884_5,884,5,monet
884_6,884,6,likes
884_7,884,7,a
885_1,885,1,a
885_2,885,2,man
885_3,885,3,that
885_4,885,4,likes
885_5,885,5,monet
885_6,885,6,likes
885_7,885,7,that
886_1,886,1,a
886_2,886,2,man
886_3,886,3,woman
886_4,886,4,likes
886_5,886,5,monet
886_6,886,6,admires
886_7,886,7,john
887_1,887,1,a
887_2,887,2,man
887_3,887,3,john
887_4,887,4,likes
887_5,887,5,monet
887_6,887,6,admires
887_7,887,7,annie
888_1,888,1,monet
888_2,888,2,man
888_3,888,3,that
888_4,888,4,likes
888_5,888,5,monet
888_6,888,6,admires
888_7,888,7,monet
889_1,889,1,a
889_2,889,2,man
889_3,889,3,that
889_4,889,4,woman
889_5,889,5,every
889_6,889,6,man
889_7,889,7,paints
890_1,890,1,a
890_2,890,2,man
890_3,890,3,that
890_4,890,4,admires
890_5,890,5,that
890_6,890,6,woman
890_7,890,7,paints
891_1,891,1,a
891_2,891,2,man
891_3,891,3,that
891_4,891,4,admires
891_5,891,5,man
891_6,891,6,man
891_7,891,7,paints
892_1,892,1,a
892_2,892,2,man
892_3,892,3,a
892_4,892,4,admires
892_5,892,5,a
892_6,892,6,woman
892_7,892,7,paints
893_1,893,1,a
893_2,893,2,man
893_3,893,3,that
893_4,893,4,admires
893_5,893,5,paints
893_6,893,6,likes
893_7,893,7,john
894_1,894,1,monet
894_2,894,2,man
894_3,894,3,that
894_4,894,4,admires
894_5,894,5,john
894_6,894,6,likes
894_7,894,7,annie
895_1,895,1,a
895_2,895,2,man
895_3,895,3,that
895_4,895,4,a
895_5,895,5,john
895_6,895,6,likes
895_7,895,7,monet
896_1,896,1,a
896_2,896,2,man
896_3,896,3,that
896_4,896,4,admires
896_5,896,5,john
896_6,896,6,man
896_7,896,7,john
897_1,897,1,a
897_2,897,2,man
897_3,897,3,that
897_4,897,4,annie
897_5,897,5,john
897_6,897,6,admires
897_7,897,7,annie
898_1,898,1,a
898_2,898,2,man
898_3,898,3,that
898_4,898,4,admires
898_5,898,5,woman
898_6,898,6,admires
898_7,898,7,monet
899_1,899,1,a
899_2,899,2,man
899_3,899,3,every
899_4,899,4,admires
899_5,899,5,annie
899_6,899,6,likes
899_7,899,7,john
900_1,900,1,a
900_2,900,2,every
900_3,900,3,that
900_4,900,4,admires
900_5,900,5,annie
900_6,900,6,likes
900_7,900,7,annie
901_1,901,1,a
901_2,901,2,man
901_3,901,3,that
901_4,901,4,admires
901_5,901,5,annie
901_6,901,6,likes
901_7,901,7,admires
902_1,902,1,admires
902_2,902,2,man
902_3,902,3,that
902_4,902,4,admires
902_5,902,5,annie
902_6,902,6,admires
902_7,902,7,john
903_1,903,1,annie
903_2,903,2,man
903_3,903,3,that
903_4,903,4,admires
903_5,903,5,annie
903_6,903,6,admires
903_7,903,7,annie
904_1,904,1,john
904_2,904,2,man
904_3,904,3,that
904_4,904,4,admires
904_5,904,5,annie
904_6,904,6,admires
904_7,904,7,monet
905_1,905,1,a
905_2,905,2,man
905_3,905,3,that
905_4,905,4,admires
905_5,905,5,monet
905_6,905,6,john
905_7,905,7,john
906_1,906,1,a
906_2,906,2,a
906_3,906,3,that
906_4,906,4,admires
906_5,906,5,monet
906_6,906,6,likes
906_7,906,7,annie
907_1,907,1,a
907_2,907,2,man
907_3,907,3,that
907_4,907,4,admires
907_5,907,5,monet
907_6,907,6,man
907_7,907,7,monet
908_1,908,1,a
908_2,908,2,man
908_3,908,3,paints
908_4,908,4,admires
908_5,908,5,monet
908_6,908,6,admires
908_7,908,7,john
909_1,909,1,a
909_2,909,2,man
909_3,909,3,woman
909_4,909,4,admires
909_5,909,5,monet
909_6,909,6,admires
909_7,909,7,annie
910_1,910,1,a
910_2,910,2,man
910_3,910,3,that
910_4,910,4,admires
910_5,910,5,every
910_6,910,6,admires
910_7,910,7,monet
911_1,911,1,a
911_2,911,2,man
911_3,911,3,that
911_4,911,4,paints
911_5,911,5,john
911_6,911,6,every
911_7,911,7,man
912_1,912,1,admires
912_2,912,2,man
912_3,912,3,that
912_4,912,4,paints
912_5,912,5,likes
912_6,912,6,every
912_7,912,7,woman
913_1,913,1,a
913_2,913,2,admires
913_3,913,3,that
913_4,913,4,paints
913_5,913,5,likes
913_6,913,6,a
913_7,913,7,man
914_1,914,1,a
914_2,914,2,man
914_3,914,3,that
914_4,914,4,paints
914_5,914,5,likes
914_6,914,6,a
914_7,914,7,paints
915_1,915,1,a
915_2,915,2,man
915_3,915,3,that
915_4,915,4,paints
915_5,915,5,admires
915_6,915,6,every
915_7,915,7,john
916_1,916,1,a
916_2,916,2,man
916_3,916,3,john
916_4,916,4,paints
916_5,916,5,admires
916_6,916,6,every
916_7,916,7,woman
917_1,917,1,a
917_2,917,2,man
917_3,917,3,that
917_4,917,4,man
917_5,917,5,admires
917_6,917,6,a
917_7,917,7,man
918_1,918,1,a
918_2,918,2,man
918_3,918,3,that
918_4,918,4,a
918_5,918,5,admires
918_6,918,6,a
918_7,918,7,woman
919_1,919,1,a
919_2,919,2,every
919_3,919,3,likes
919_4,919,4,every
919_5,919,5,man
919_6,919,6,that
919_7,919,7,paints
920_1,920,1,a
920_2,920,2,man
920_3,920,3,likes
920_4,920,4,monet
920_5,920,5,woman
920_6,920,6,that
920_7,920,7,paints
921_1,921,1,a
921_2,921,2,man
921_3,921,3,likes
921_4,921,4,a
921_5,921,5,man
921_6,921,6,a
921_7,921,7,paints
922_1,922,1,a
922_2,922,2,man
922_3,922,3,likes
922_4,922,4,a
922_5,922,5,woman
922_6,922,6,that
922_7,922,7,john
923_1,923,1,a
923_2,923,2,man
923_3,923,3,admires
923_4,923,4,every
923_5,923,5,man
923_6,923,6,monet
923_7,923,7,paints
924_1,924,1,a
924_2,924,2,man
924_3,924,3,paints
924_4,924,4,every
924_5,924,5,woman
924_6,924,6,that
924_7,924,7,paints
925_1,925,1,a
925_2,925,2,man
925_3,925,3,admires
925_4,925,4,likes
925_5,925,5,man
925_6,925,6,that
925_7,925,7,paints
926_1,926,1,a
926_2,926,2,man
926_3,926,3,admires
926_4,926,4,a
926_5,926,5,woman
926_6,926,6,every
926_7,926,7,paints
927_1,927,1,a
927_2,927,2,woman
927_3,927,3,a
927_4,927,4,likes
927_5,927,5,every
927_6,927,6,man
927_7,927,7,paints
928_1,928,1,john
928_2,928,2,woman
928_3,928,3,that
928_4,928,4,likes
928_5,928,5,every
928_6,928,6,woman
928_7,928,7,paints
929_1,929,1,a
929_2,929,2,that
929_3,929,3,that
929_4,929,4,likes
929_5,929,5,a
929_6,929,6,man
929_7,929,7,paints
930_1,930,1,a
930_2,930,2,likes
930_3,930,3,that
930_4,930,4,likes
930_5,930,5,a
930_6,930,6,woman
930_7,930,7,paints
931_1,931,1,a
931_2,931,2,woman
931_3,931,3,that
931_4,931,4,likes
931_5,931,5,john
931_6,931,6,likes
931_7,931,7,paints
932_1,932,1,a
932_2,932,2,woman
932_3,932,3,that
932_4,932,4,likes
932_5,932,5,john
932_6,932,6,woman
932_7,932,7,annie
933_1,933,1,admires
933_2,933,2,woman
933_3,933,3,that
933_4,933,4,likes
933_5,933,5,john
933_6,933,6,likes
933_7,933,7,monet
934_1,934,1,john
934_2,934,2,woman
934_3,934,3,that
934_4,934,4,likes
934_5,934,5,john
934_6,934,6,admires
934_7,934,7,john
935_1,935,1,admires
935_2,935,2,woman
935_3,935,3,that
935_4,935,4,likes
935_5,935,5,john
935_6,935,6,admires
935_7,935,7,annie
936_1,936,1,a
936_2,936,2,woman
936_3,936,3,that
936_4,936,4,annie
936_5,936,5,john
936_6,936,6,admires
936_7,936,7,monet
937_1,937,1,a
937_2,937,2,woman
937_3,937,3,that
937_4,937,4,likes
937_5,937,5,annie
937_6,937,6,that
937_7,937,7,john
938_1,938,1,a
938_2,938,2,that
938_3,938,3,that
938_4,938,4,likes
938_5,938,5,annie
938_6,938,6,likes
938_7,938,7,annie
939_1,939,1,a
939_2,939,2,woman
939_3,939,3,that
939_4,939,4,paints
939_5,939,5,annie
939_6,939,6,likes
939_7,939,7,monet
940_1,940,1,a
940_2,940,2,woman
940_3,940,3,that
940_4,940,4,likes
940_5,940,5,annie
940_6,940,6,admires
940_7,940,7,every
941_1,941,1,a
941_2,941,2,woman
941_3,941,3,that
941_4,941,4,likes
941_5,941,5,woman
941_6,941,6,admires
941_7,941,7,annie
942_1,942,1,a
942_2,942,2,a
942_3,942,3,that
942_4,942,4,likes
942_5,942,5,annie
942_6,942,6,admires
942_7,942,7,monet
943_1,943,1,a
943_2,943,2,woman
943_3,943,3,that
943_4,943,4,likes
943_5,943,5,monet
943_6,943,6,monet
943_7,943,7,john
944_1,944,1,a
944_2,944,2,admires
944_3,944,3,that
944_4,944,4,likes
944_5,944,5,monet
944_6,944,6,likes
944_7,944,7,annie
945_1,945,1,a
945_2,945,2,woman
945_3,945,3,that
945_4,945,4,man
945_5,945,5,monet
945_6,945,6,likes
945_7,945,7,monet
946_1,946,1,a
946_2,946,2,woman
946_3,946,3,that
946_4,946,4,likes
946_5,946,5,likes
946_6,946,6,admires
946_7,946,7,john
947_1,947,1,a
947_2,947,2,woman
947_3,947,3,that
947_4,947,4,paints
947_5,947,5,monet
947_6,947,6,admires
947_7,947,7,annie
948_1,948,1,a
948_2,948,2,woman
948_3,948,3,that
948_4,948,4,likes
948_5,948,5,monet
948_6,948,6,admires
948_7,948,7,paints
949_1,949,1,a
949_2,949,2,john
949_3,949,3,that
949_4,949,4,admires
949_5,949,5,every
949_6,949,6,man
949_7,949,7,paints
950_1,950,1,a
950_2,950,2,woman
950_3,950,3,that
950_4,950,4,admires
950_5,950,5,that
950_6,950,6,woman
950_7,950,7,paints
951_1,951,1,a
951_2,951,2,woman
951_3,951,3,that
951_4,951,4,john
951_5,951,5,a
951_6,951,6,man
951_7,951,7,paints
952_1,952,1,likes
952_2,952,2,woman
952_3,952,3,that
952_4,952,4,admires
952_5,952,5,a
952_6,952,6,woman
952_7,952,7,paints
953_1,953,1,john
953_2,953,2,woman
953_3,953,3,that
953_4,953,4,admires
953_5,953,5,john
953_6,953,6,likes
953_7,953,7,john
954_1,954,1,monet
954_2,954,2,woman
954_3,954,3,that
954_4,954,4,admires
954_5,954,5,john
954_6,954,6,likes
954_7,954,7,annie
955_1,955,1,a
955_2,955,2,woman
955_3,955,3,that
955_4,955,4,admires
955_5,955,5,paints
955_6,955,6,likes
955_7,955,7,monet
956_1,956,1,a
956_2,956,2,admires
956_3,956,3,that
956_4,956,4,admires
956_5,956,5,john
956_6,956,6,admires
956_7,956,7,john
957_1,957,1,a
957_2,957,2,woman
957_3,957,3,that
957_4,957,4,admires
957_5,957,5,john
957_6,957,6,monet
957_7,957,7,annie
958_1,958,1,a
958_2,958,2,woman
958_3,958,3,that
958_4,958,4,admires
958_5,958,5,john
958_6,958,6,admires
958_7,958,7,paints
959_1,959,1,a
959_2,959,2,woman
959_3,959,3,that
959_4,959,4,admires
959_5,959,5,annie
959_6,959,6,monet
959_7,959,7,john
960_1,960,1,a
960_2,960,2,woman
960_3,960,3,that
960_4,960,4,admires
960_5,960,5,annie
960_6,960,6,annie
960_7,960,7,annie
961_1,961,1,a
961_2,961,2,woman
961_3,961,3,that
961_4,961,4,admires
961_5,961,5,woman
961_6,961,6,likes
961_7,961,7,monet
962_1,962,1,admires
962_2,962,2,woman
962_3,962,3,that
962_4,962,4,admires
962_5,962,5,annie
962_6,962,6,admires
962_7,962,7,john
963_1,963,1,that
963_2,963,2,woman
963_3,963,3,that
963_4,963,4,admires
963_5,963,5,annie
963_6,963,6,admires
963_7,963,7,annie
964_1,964,1,likes
964_2,964,2,woman
964_3,964,3,that
964_4,964,4,admires
964_5,964,5,annie
964_6,964,6,admires
964_7,964,7,monet
965_1,965,1,a
965_2,965,2,annie
965_3,965,3,that
965_4,965,4,admires
965_5,965,5,monet
965_6,965,6,likes
965_7,965,7,john
966_1,966,1,a
966_2,966,2,woman
966_3,966,3,that
966_4,966,4,admires
966_5,966,5,monet
966_6,966,6,likes
966_7,966,7,every
967_1,967,1,admires
967_2,967,2,woman
967_3,967,3,that
967_4,967,4,admires
967_5,967,5,monet
967_6,967,6,likes
967_7,967,7,monet
968_1,968,1,a
968_2,968,2,woman
968_3,968,3,that
968_4,968,4,woman
968_5,968,5,monet
968_6,968,6,admires
968_7,968,7,john
969_1,969,1,a
969_2,969,2,woman
969_3,969,3,woman
969_4,969,4,admires
969_5,969,5,monet
969_6,969,6,admires
969_7,969,7,annie
970_1,970,1,admires
970_2,970,2,woman
970_3,970,3,that
970_4,970,4,admires
970_5,970,5,monet
970_6,970,6,admires
970_7,970,7,monet
971_1,971,1,a
971_2,971,2,woman
971_3,971,3,that
971_4,971,4,paints
971_5,971,5,likes
971_6,971,6,every
971_7,971,7,annie
972_1,972,1,a
972_2,972,2,woman
972_3,972,3,that
972_4,972,4,admires
972_5,972,5,likes
972_6,972,6,every
972_7,972,7,woman
973_1,973,1,a
973_2,973,2,woman
973_3,973,3,that
973_4,973,4,a
973_5,973,5,likes
973_6,973,6,a
973_7,973,7,man
974_1,974,1,a
974_2,974,2,woman
974_3,974,3,that
974_4,974,4,paints
974_5,974,5,likes
974_6,974,6,a
974_7,974,7,monet
975_1,975,1,a
975_2,975,2,woman
975_3,975,3,that
975_4,975,4,paints
975_5,975,5,admires
975_6,975,6,every
975_7,975,7,a
976_1,976,1,a
976_2,976,2,annie
976_3,976,3,that
976_4,976,4,paints
976_5,976,5,admires
976_6,976,6,every
976_7,976,7,woman
977_1,977,1,a
977_2,977,2,woman
977_3,977,3,that
977_4,977,4,paints
977_5,977,5,admires
977_6,977,6,a
977_7,977,7,annie
978_1,978,1,a
978_2,978,2,woman
978_3,978,3,that
978_4,978,4,paints
978_5,978,5,paints
978_6,978,6,a
978_7,978,7,woman
979_1,979,1,a
979_2,979,2,woman
979_3,979,3,likes
979_4,979,4,every
979_5,979,5,man
979_6,979,6,that
979_7,979,7,a
980_1,980,1,a
980_2,980,2,paints
980_3,980,3,likes
980_4,980,4,every
980_5,980,5,woman
980_6,980,6,that
980_7,980,7,paints
981_1,981,1,a
981_2,981,2,admires
981_3,981,3,likes
981_4,981,4,a
981_5,981,5,man
981_6,981,6,that
981_7,981,7,paints
982_1,982,1,a
982_2,982,2,woman
982_3,982,3,paints
982_4,982,4,a
982_5,982,5,woman
982_6,982,6,that
982_7,982,7,paints
983_1,983,1,a
983_2,983,2,woman
983_3,983,3,admires
983_4,983,4,every
983_5,983,5,every
983_6,983,6,that
983_7,983,7,paints
984_1,984,1,a
984_2,984,2,annie
984_3,984,3,admires
984_4,984,4,every
984_5,984,5,woman
984_6,984,6,that
984_7,984,7,paints
985_1,985,1,a
985_2,985,2,woman
985_3,985,3,annie
985_4,985,4,a
985_5,985,5,man
985_6,985,6,that
985_7,985,7,paints
986_1,986,1,a
986_2,986,2,woman
986_3,986,3,that
986_4,986,4,a
986_5,986,5,woman
986_6,986,6,that
986_7,986,7,paints
987_1,987,1,paints
987_2,987,2,likes
987_3,987,3,every
987_4,987,4,man
987_5,987,5,that
987_6,987,6,likes
987_7,987,7,john
988_1,988,1,john
988_2,988,2,likes
988_3,988,3,every
988_4,988,4,likes
988_5,988,5,that
988_6,988,6,likes
988_7,988,7,annie
989_1,989,1,john
989_2,989,2,likes
989_3,989,3,that
989_4,989,4,man
989_5,989,5,that
989_6,989,6,likes
989_7,989,7,monet
990_1,990,1,john
990_2,990,2,likes
990_3,990,3,every
990_4,990,4,man
990_5,990,5,that
990_6,990,6,annie
990_7,990,7,john
991_1,991,1,john
991_2,991,2,likes
991_3,991,3,every
991_4,991,4,paints
991_5,991,5,that
991_6,991,6,admires
991_7,991,7,annie
992_1,992,1,john
992_2,992,2,likes
992_3,992,3,man
992_4,992,4,man
992_5,992,5,that
992_6,992,6,admires
992_7,992,7,monet
993_1,993,1,john
993_2,993,2,woman
993_3,993,3,every
993_4,993,4,woman
993_5,993,5,that
993_6,993,6,likes
993_7,993,7,john
994_1,994,1,john
994_2,994,2,likes
994_3,994,3,every
994_4,994,4,woman
994_5,994,5,that
994_6,994,6,paints
994_7,994,7,annie
995_1,995,1,john
995_2,995,2,likes
995_3,995,3,every
995_4,995,4,woman
995_5,995,5,a
995_6,995,6,likes
995_7,995,7,monet
996_1,996,1,john
996_2,996,2,likes
996_3,996,3,every
996_4,996,4,woman
996_5,996,5,annie
996_6,996,6,admires
996_7,996,7,john
997_1,997,1,woman
997_2,997,2,likes
997_3,997,3,every
997_4,997,4,woman
997_5,997,5,that
997_6,997,6,admires
997_7,997,7,annie
998_1,998,1,john
998_2,998,2,likes
998_3,998,3,every
998_4,998,4,woman
998_5,998,5,that
998_6,998,6,monet
998_7,998,7,monet
999_1,999,1,john
999_2,999,2,likes
999_3,999,3,a
999_4,999,4,man
999_5,999,5,monet
999_6,999,6,likes
999_7,999,7,john
1000_1,1000,1,john
1000_2,1000,2,likes
1000_3,1000,3,a
1000_4,1000,4,a
1000_5,1000,5,that
1000_6,1000,6,likes
1000_7,1000,7,annie
1001_1,1001,1,john
1001_2,1001,2,paints
1001_3,1001,3,a
1001_4,1001,4,man
1001_5,1001,5,that
1001_6,1001,6,likes
1001_7,1001,7,monet
1002_1,1002,1,john
1002_2,1002,2,likes
1002_3,1002,3,a
1002_4,1002,4,man
1002_5,1002,5,that
1002_6,1002,6,every
1002_7,1002,7,john
1003_1,1003,1,every
1003_2,1003,2,likes
1003_3,1003,3,a
1003_4,1003,4,man
1003_5,1003,5,that
1003_6,1003,6,admires
1003_7,1003,7,annie
1004_1,1004,1,john
1004_2,1004,2,monet
1004_3,1004,3,a
1004_4,1004,4,man
1004_5,1004,5,that
1004_6,1004,6,admires
1004_7,1004,7,monet
1005_1,1005,1,john
1005_2,1005,2,annie
1005_3,1005,3,a
1005_4,1005,4,woman
1005_5,1005,5,that
1005_6,1005,6,likes
1005_7,1005,7,john
1006_1,1006,1,woman
1006_2,1006,2,likes
1006_3,1006,3,a
1006_4,1006,4,woman
1006_5,1006,5,that
1006_6,1006,6,likes
1006_7,1006,7,annie
1007_1,1007,1,paints
1007_2,1007,2,likes
1007_3,1007,3,a
1007_4,1007,4,woman
1007_5,1007,5,that
1007_6,1007,6,likes
1007_7,1007,7,monet
1008_1,1008,1,john
1008_2,1008,2,likes
1008_3,1008,3,a
1008_4,1008,4,woman
1008_5,1008,5,admires
1008_6,1008,6,admires
1008_7,1008,7,john
1009_1,1009,1,john
1009_2,1009,2,that
1009_3,1009,3,a
1009_4,1009,4,woman
1009_5,1009,5,that
1009_6,1009,6,admires
1009_7,1009,7,annie
1010_1,1010,1,john
1010_2,1010,2,likes
1010_3,1010,3,john
1010_4,1010,4,woman
1010_5,1010,5,that
1010_6,1010,6,admires
1010_7,1010,7,monet
1011_1,1011,1,that
1011_2,1011,2,admires
1011_3,1011,3,every
1011_4,1011,4,man
1011_5,1011,5,that
1011_6,1011,6,likes
1011_7,1011,7,john
1012_1,1012,1,john
1012_2,1012,2,admires
1012_3,1012,3,every
1012_4,1012,4,man
1012_5,1012,5,paints
1012_6,1012,6,likes
1012_7,1012,7,annie
1013_1,1013,1,john
1013_2,1013,2,admires
1013_3,1013,3,every
1013_4,1013,4,man
1013_5,1013,5,that
1013_6,1013,6,likes
1013_7,1013,7,every
1014_1,1014,1,john
1014_2,1014,2,admires
1014_3,1014,3,every
1014_4,1014,4,monet
1014_5,1014,5,that
1014_6,1014,6,admires
1014_7,1014,7,john
1015_1,1015,1,john
1015_2,1015,2,admires
1015_3,1015,3,every
1015_4,1015,4,man
1015_5,1015,5,that
1015_6,1015,6,admires
1015_7,1015,7,paints
1016_1,1016,1,john
1016_2,1016,2,admires
1016_3,1016,3,every
1016_4,1016,4,a
1016_5,1016,5,that
1016_6,1016,6,admires
1016_7,1016,7,monet
1017_1,1017,1,john
1017_2,1017,2,admires
1017_3,1017,3,every
1017_4,1017,4,woman
1017_5,1017,5,that
1017_6,1017,6,likes
1017_7,1017,7,that
1018_1,1018,1,john
1018_2,1018,2,admires
1018_3,1018,3,admires
1018_4,1018,4,woman
1018_5,1018,5,that
1018_6,1018,6,likes
1018_7,1018,7,annie
1019_1,1019,1,john
1019_2,1019,2,admires
1019_3,1019,3,every
1019_4,1019,4,woman
1019_5,1019,5,a
1019_6,1019,6,likes
1019_7,1019,7,monet
1020_1,1020,1,john
1020_2,1020,2,paints
1020_3,1020,3,every
1020_4,1020,4,woman
1020_5,1020,5,that
1020_6,1020,6,admires
1020_7,1020,7,john
1021_1,1021,1,john
1021_2,1021,2,admires
1021_3,1021,3,every
1021_4,1021,4,woman
1021_5,1021,5,that
1021_6,1021,6,monet
1021_7,1021,7,annie
1022_1,1022,1,john
1022_2,1022,2,admires
1022_3,1022,3,admires
1022_4,1022,4,woman
1022_5,1022,5,that
1022_6,1022,6,admires
1022_7,1022,7,monet
1023_1,1023,1,john
1023_2,1023,2,admires
1023_3,1023,3,a
1023_4,1023,4,man
1023_5,1023,5,that
1023_6,1023,6,a
1023_7,1023,7,john
1024_1,1024,1,john
1024_2,1024,2,admires
1024_3,1024,3,a
1024_4,1024,4,man
1024_5,1024,5,man
1024_6,1024,6,likes
1024_7,1024,7,annie
1025_1,1025,1,likes
1025_2,1025,2,admires
1025_3,1025,3,a
1025_4,1025,4,man
1025_5,1025,5,that
1025_6,1025,6,likes
1025_7,1025,7,monet
1026_1,1026,1,john
1026_2,1026,2,admires
1026_3,1026,3,a
1026_4,1026,4,a
1026_5,1026,5,that
1026_6,1026,6,admires
1026_7,1026,7,john
1027_1,1027,1,a
1027_2,1027,2,admires
1027_3,1027,3,a
1027_4,1027,4,man
1027_5,1027,5,that
1027_6,1027,6,admires
1027_7,1027,7,annie
1028_1,1028,1,every
1028_2,1028,2,admires
1028_3,1028,3,a
1028_4,1028,4,man
1028_5,1028,5,that
1028_6,1028,6,admires
1028_7,1028,7,monet
1029_1,1029,1,john
1029_2,1029,2,admires
1029_3,1029,3,a
1029_4,1029,4,woman
1029_5,1029,5,that
1029_6,1029,6,likes
1029_7,1029,7,every
1030_1,1030,1,john
1030_2,1030,2,admires
1030_3,1030,3,a
1030_4,1030,4,annie
1030_5,1030,5,that
1030_6,1030,6,likes
1030_7,1030,7,annie
1031_1,1031,1,john
1031_2,1031,2,admires
1031_3,1031,3,a
1031_4,1031,4,woman
1031_5,1031,5,that
1031_6,1031,6,likes
1031_7,1031,7,a
1032_1,1032,1,john
1032_2,1032,2,admires
1032_3,1032,3,a
1032_4,1032,4,woman
1032_5,1032,5,every
1032_6,1032,6,admires
1032_7,1032,7,john
1033_1,1033,1,john
1033_2,1033,2,admires
1033_3,1033,3,annie
1033_4,1033,4,woman
1033_5,1033,5,that
1033_6,1033,6,admires
1033_7,1033,7,annie
1034_1,1034,1,john
1034_2,1034,2,admires
1034_3,1034,3,a
1034_4,1034,4,that
1034_5,1034,5,that
1034_6,1034,6,admires
1034_7,1034,7,monet
1035_1,1035,1,annie
1035_2,1035,2,likes
1035_3,1035,3,every
1035_4,1035,4,man
1035_5,1035,5,that
1035_6,1035,6,man
1035_7,1035,7,john
1036_1,1036,1,annie
1036_2,1036,2,likes
1036_3,1036,3,every
1036_4,1036,4,man
1036_5,1036,5,that
1036_6,1036,6,every
1036_7,1036,7,annie
1037_1,1037,1,annie
1037_2,1037,2,likes
1037_3,1037,3,every
1037_4,1037,4,man
1037_5,1037,5,annie
1037_6,1037,6,likes
1037_7,1037,7,monet
1038_1,1038,1,man
1038_2,1038,2,likes
1038_3,1038,3,every
1038_4,1038,4,man
1038_5,1038,5,that
1038_6,1038,6,admires
1038_7,1038,7,john
1039_1,1039,1,annie
1039_2,1039,2,likes
1039_3,1039,3,every
1039_4,1039,4,admires
1039_5,1039,5,that
1039_6,1039,6,admires
1039_7,1039,7,annie
1040_1,1040,1,annie
1040_2,1040,2,likes
1040_3,1040,3,every
1040_4,1040,4,man
1040_5,1040,5,that
1040_6,1040,6,admires
1040_7,1040,7,paints
1041_1,1041,1,annie
1041_2,1041,2,likes
1041_3,1041,3,every
1041_4,1041,4,woman
1041_5,1041,5,that
1041_6,1041,6,that
1041_7,1041,7,john
1042_1,1042,1,annie
1042_2,1042,2,likes
1042_3,1042,3,every
1042_4,1042,4,paints
1042_5,1042,5,that
1042_6,1042,6,likes
1042_7,1042,7,annie
1043_1,1043,1,annie
1043_2,1043,2,likes
1043_3,1043,3,every
1043_4,1043,4,every
1043_5,1043,5,that
1043_6,1043,6,likes
1043_7,1043,7,monet
1044_1,1044,1,a
1044_2,1044,2,likes
1044_3,1044,3,every
1044_4,1044,4,woman
1044_5,1044,5,that
1044_6,1044,6,admires
1044_7,1044,7,john
1045_1,1045,1,annie
1045_2,1045,2,likes
1045_3,1045,3,every
1045_4,1045,4,woman
1045_5,1045,5,that
1045_6,1045,6,admires
1045_7,1045,7,every
1046_1,1046,1,annie
1046_2,1046,2,likes
1046_3,1046,3,every
1046_4,1046,4,woman
1046_5,1046,5,that
1046_6,1046,6,admires
1046_7,1046,7,admires
1047_1,1047,1,annie
1047_2,1047,2,likes
1047_3,1047,3,a
1047_4,1047,4,man
1047_5,1047,5,that
1047_6,1047,6,a
1047_7,1047,7,john
1048_1,1048,1,annie
1048_2,1048,2,likes
1048_3,1048,3,a
1048_4,1048,4,man
1048_5,1048,5,that
1048_6,1048,6,likes
1048_7,1048,7,that
1049_1,1049,1,man
1049_2,1049,2,likes
1049_3,1049,3,a
1049_4,1049,4,man
1049_5,1049,5,that
1049_6,1049,6,likes
1049_7,1049,7,monet
1050_1,1050,1,annie
1050_2,1050,2,likes
1050_3,1050,3,a
1050_4,1050,4,man
1050_5,1050,5,likes
1050_6,1050,6,admires
1050_7,1050,7,john
1051_1,1051,1,annie
1051_2,1051,2,likes
1051_3,1051,3,a
1051_4,1051,4,admires
1051_5,1051,5,that
1051_6,1051,6,admires
