cited_paper_id_citing_paper_id,cited_paper_id,citing_paper_id,add_numerical
67415_164,67415,164,67579
67415_12195,67415,12195,79610
67415_38722,67415,38722,106137
67415_51180,67415,51180,118595
67415_171954,67415,171954,239369
67415_1110256,67415,1110256,1177671
67415_1135746,67415,1135746,1203161
67584_562067,67584,562067,629651
67584_1127558,67584,1127558,1195142
67584_1127566,67584,1127566,1195150
67633_55801,67633,55801,123434
67633_1114777,67633,1114777,1182410
68115_47684,68115,47684,115799
68224_582139,68224,582139,650363
68224_1105574,68224,1105574,1173798
68224_1128425,68224,1128425,1196649
68224_1130680,68224,1130680,1198904
69198_8581,69198,8581,77779
69198_231198,69198,231198,300396
69198_411005,69198,411005,480203
69284_69296,69284,69296,138580
69284_206371,69284,206371,275655
69296_206371,69296,206371,275667
69392_1132461,69392,1132461,1201853
70281_1105672,70281,1105672,1175953
70281_1106630,70281,1106630,1176911
70442_70441,70442,70441,140883
70442_1107215,70442,1107215,1177657
70444_70441,70444,70441,140885
70444_70442,70444,70442,140886
70444_128383,70444,128383,198827
70444_1107215,70444,1107215,1177659
70444_1108329,70444,1108329,1178773
70520_27631,70520,27631,98151
70520_36167,70520,36167,106687
70970_593068,70970,593068,664038
70970_593329,70970,593329,664299
70970_1129683,70970,1129683,1200653
71336_1105718,71336,1105718,1177054
71736_1152259,71736,1152259,1223995
71736_1152991,71736,1152991,1224727
71904_95718,71904,95718,167622
71904_239800,71904,239800,311704
72056_1135122,72056,1135122,1207178
72101_1118347,72101,1118347,1190448
72406_1105764,72406,1105764,1178170
72805_899085,72805,899085,971890
72908_6923,72908,6923,79831
72908_93923,72908,93923,166831
72908_954315,72908,954315,1027223
72908_1127863,72908,1127863,1200771
73119_14429,73119,14429,87548
73119_14431,73119,14431,87550
73146_18774,73146,18774,91920
73146_35778,73146,35778,108924
73146_116790,73146,116790,189936
73146_1108389,73146,1108389,1181535
73162_189774,73162,189774,262936
73162_519353,73162,519353,592515
73162_521855,73162,521855,595017
73162_559804,73162,559804,632966
73162_653441,73162,653441,726603
73162_714260,73162,714260,787422
73162_714748,73162,714748,787910
73162_714879,73162,714879,788041
73162_1134320,73162,1134320,1207482
73162_1134348,73162,1134348,1207510
73323_28447,73323,28447,101770
73323_1105810,73323,1105810,1179133
73327_1105810,73327,1105810,1179137
73327_1106236,73327,1106236,1179563
73327_1153166,73327,1153166,1226493
73327_1153724,73327,1153724,1227051
73327_1153728,73327,1153728,1227055
73712_52003,73712,52003,125715
73712_1112194,73712,1112194,1185906
73972_50980,73972,50980,124952
74427_34257,74427,34257,108684
74427_34266,74427,34266,108693
74427_87482,74427,87482,161909
74427_368605,74427,368605,443032
74427_1106771,74427,1106771,1181198
74427_1116974,74427,1116974,1191401
74698_23070,74698,23070,97768
74698_134307,74698,134307,209005
74700_23069,74700,23069,97769
74700_134307,74700,134307,209007
74749_2354,74749,2354,77103
74749_10186,74749,10186,84935
74749_1113852,74749,1113852,1188601
74821_1120252,74821,1120252,1195073
74821_1131149,74821,1131149,1205970
74821_1131150,74821,1131150,1205971
74920_1105877,74920,1105877,1180797
74921_1105877,74921,1105877,1180798
74937_74920,74937,74920,149857
74937_74921,74937,74921,149858
74937_1105877,74937,1105877,1180814
74975_3932,74975,3932,78907
74975_38845,74975,38845,113820
74975_38846,74975,38846,113821
74975_1107041,74975,1107041,1182016
74975_1128407,74975,1128407,1203382
75121_22431,75121,22431,97552
75121_417017,75121,417017,492138
75121_1105887,75121,1105887,1181008
75121_1106388,75121,1106388,1181509
75318_103430,75318,103430,178748
75318_141171,75318,141171,216489
75318_1121569,75318,1121569,1196887
75674_686015,75674,686015,761689
75674_1109957,75674,1109957,1185631
75693_214472,75693,214472,290165
75694_214472,75694,214472,290166
75695_139547,75695,139547,215242
75695_911198,75695,911198,986893
75695_1113035,75695,1113035,1188730
75695_1120059,75695,1120059,1195754
75969_591017,75969,591017,666986
75969_592830,75969,592830,668799
75969_1105932,75969,1105932,1181901
75969_1128856,75969,1128856,1204825
75969_1128935,75969,1128935,1204904
75969_1153811,75969,1153811,1229780
75972_592830,75972,592830,668802
75972_1105932,75972,1105932,1181904
75972_1128935,75972,1128935,1204907
75983_1106568,75983,1106568,1182551
75983_1115790,75983,1115790,1191773
77108_77112,77108,77112,154220
77108_1138043,77108,1138043,1215151
77438_37888,77438,37888,115326
77438_106590,77438,106590,184028
77438_158172,77438,158172,235610
77438_293974,77438,293974,371412
77438_589923,77438,589923,667361
77438_590022,77438,590022,667460
77438_1129994,77438,1129994,1207432
77438_1152633,77438,1152633,1230071
77438_1153262,77438,1153262,1230700
77515_9513,77515,9513,87028
77758_424,77758,424,78182
77758_910,77758,910,78668
77758_25772,77758,25772,103530
77758_180373,77758,180373,258131
77758_289885,77758,289885,367643
77758_294030,77758,294030,371788
77758_613409,77758,613409,691167
77758_1129907,77758,1129907,1207665
77758_1131745,77758,1131745,1209503
77826_3112,77826,3112,80938
77826_470511,77826,470511,548337
77829_3112,77829,3112,80941
77829_470511,77829,470511,548340
78508_1120138,78508,1120138,1198646
78511_9586,78511,9586,88097
78511_575402,78511,575402,653913
78511_735303,78511,735303,813814
78552_9586,78552,9586,88138
78552_33818,78552,33818,112370
78552_78511,78552,78511,157063
78552_78557,78552,78557,157109
78555_33818,78555,33818,112373
78555_78557,78555,78557,157112
78555_1120138,78555,1120138,1198693
78557_9586,78557,9586,88143
78557_33818,78557,33818,112375
78557_78511,78557,78511,157068
78557_78549,78557,78549,157106
78557_1120138,78557,1120138,1198695
78994_662279,78994,662279,741273
78994_662572,78994,662572,741566
79809_11342,79809,11342,91151
79809_31863,79809,31863,111672
79809_79817,79809,79817,159626
79809_91581,79809,91581,171390
79809_358866,79809,358866,438675
79809_1121659,79809,1121659,1201468
79809_1131466,79809,1131466,1211275
79809_1153275,79809,1153275,1233084
79817_1131466,79817,1131466,1211283
80491_7532,80491,7532,88023
80491_80515,80491,80515,161006
80491_314459,80491,314459,394950
80515_314459,80515,314459,394974
80515_1121603,80515,1121603,1202118
80656_13652,80656,13652,94308
80656_13654,80656,13654,94310
80656_13656,80656,13656,94312
81350_892139,81350,892139,973489
81350_1106172,81350,1106172,1187522
81714_81722,81714,81722,163436
82090_82087,82090,82087,164177
82098_82087,82098,82087,164185
82664_3097,82664,3097,85761
82664_1106236,82664,1106236,1188900
82666_3097,82666,3097,85763
82666_101143,82666,101143,183809
82666_1106236,82666,1106236,1188902
82920_35,82920,35,82955
82920_70970,82920,70970,153890
82920_81714,82920,81714,164634
82920_84021,82920,84021,166941
82920_98698,82920,98698,181618
82920_259702,82920,259702,342622
82920_273152,82920,273152,356072
82920_307015,82920,307015,389935
82920_513189,82920,513189,596109
82920_573978,82920,573978,656898
82920_576691,82920,576691,659611
82920_608326,82920,608326,691246
82920_1119708,82920,1119708,1202628
82920_1125492,82920,1125492,1208412
82920_1127913,82920,1127913,1210833
82920_1128198,82920,1128198,1211118
82920_1129367,82920,1129367,1212287
82920_1129683,82920,1129683,1212603
82920_1152358,82920,1152358,1235278
82920_1152421,82920,1152421,1235341
82920_1153280,82920,1153280,1236200
82920_1153943,82920,1153943,1236863
82920_1154459,82920,1154459,1237379
83449_22869,83449,22869,106318
83449_22874,83449,22874,106323
83449_218682,83449,218682,302131
83461_954315,83461,954315,1037776
83725_12576,83725,12576,96301
83725_56112,83725,56112,139837
83725_56115,83725,56115,139840
83725_56119,83725,56119,139844
83725_62718,83725,62718,146443
83746_294239,83746,294239,377985
83826_1106287,83826,1106287,1190113
83847_66986,83847,66986,150833
83847_1106287,83847,1106287,1190134
83847_1117501,83847,1117501,1201348
83847_1130678,83847,1130678,1214525
84020_1106298,84020,1106298,1190318
84020_1106492,84020,1106492,1190512
84021_18582,84021,18582,102603
84021_98698,84021,98698,182719
84021_263279,84021,263279,347300
84021_415693,84021,415693,499714
84021_509233,84021,509233,593254
84021_1106298,84021,1106298,1190319
84021_1133047,84021,1133047,1217068
85299_23258,85299,23258,108557
85299_299197,85299,299197,384496
85299_575292,85299,575292,660591
85324_299197,85324,299197,384521
85324_628751,85324,628751,714075
85352_66556,85352,66556,151908
85352_152483,85352,152483,237835
85352_561238,85352,561238,646590
85352_574462,85352,574462,659814
85352_576691,85352,576691,662043
85352_577086,85352,577086,662438
85352_593091,85352,593091,678443
85352_640617,85352,640617,725969
85352_682815,85352,682815,768167
85352_1114331,85352,1114331,1199683
85352_1127430,85352,1127430,1212782
85352_1129027,85352,1129027,1214379
85352_1152421,85352,1152421,1237773
85352_1153280,85352,1153280,1238632
85352_1153943,85352,1153943,1239295
85352_1154459,85352,1154459,1239811
85449_1120169,85449,1120169,1205618
85449_1152290,85449,1152290,1237739
85452_1120169,85452,1120169,1205621
85452_1152290,85452,1152290,1237742
85688_6539,85688,6539,92227
85688_8224,85688,8224,93912
85688_8703,85688,8703,94391
85688_75121,85688,75121,160809
85688_97892,85688,97892,183580
86258_1106418,86258,1106418,1192676
86359_18834,86359,18834,105193
86359_1133469,86359,1133469,1219828
86359_1152740,86359,1152740,1239099
86359_1152944,86359,1152944,1239303
86923_18532,86923,18532,105455
86923_1114184,86923,1114184,1201107
87363_593328,87363,593328,680691
87417_289779,87417,289779,377196
87417_289780,87417,289780,377197
87417_289781,87417,289781,377198
87417_801170,87417,801170,888587
87417_1128453,87417,1128453,1215870
87482_34266,87482,34266,121748
87915_23070,87915,23070,110985
87915_142268,87915,142268,230183
87915_1110209,87915,1110209,1198124
87915_1153786,87915,1153786,1241701
89308_101145,89308,101145,190453
89308_103528,89308,103528,192836
89335_59244,89335,59244,148579
89416_506,89416,506,89922
89416_65074,89416,65074,154490
89416_137130,89416,137130,226546
89416_1106546,89416,1106546,1195962
89416_1153024,89416,1153024,1242440
89547_6771,89547,6771,96318
89547_28471,89547,28471,118018
89547_45188,89547,45188,134735
89547_45189,89547,45189,134736
89547_66805,89547,66805,156352
89547_91975,89547,91975,181522
89547_237376,89547,237376,326923
89547_976284,89547,976284,1065831
89547_1112319,89547,1112319,1201866
89547_1116328,89547,1116328,1205875
89547_1132385,89547,1132385,1221932
89547_1152379,89547,1152379,1241926
90470_106590,90470,106590,197060
90470_1129994,90470,1129994,1220464
90655_34263,90655,34263,124918
90655_1122642,90655,1122642,1213297
90888_13885,90888,13885,104773
90888_340075,90888,340075,430963
90888_1113934,90888,1113934,1204822
91038_52515,91038,52515,143553
91581_31863,91581,31863,123444
91581_358894,91581,358894,450475
91852_20178,91852,20178,112030
91853_20178,91853,20178,112031
91853_1110579,91853,1110579,1202432
91853_1116397,91853,1116397,1208250
91853_1116410,91853,1116410,1208263
91975_1113459,91975,1113459,1205434
92065_1106671,92065,1106671,1198736
92589_39165,92589,39165,131754
92589_173884,92589,173884,266473
92589_1131137,92589,1131137,1223726
93273_248119,93273,248119,341392
93273_989397,93273,989397,1082670
93318_1126050,93318,1126050,1219368
93555_119761,93555,119761,213316
93555_143801,93555,143801,237356
93555_284023,93555,284023,377578
93555_284025,93555,284025,377580
93555_1152958,93555,1152958,1246513
93755_175576,93755,175576,269331
93923_6941,93923,6941,100864
94229_1111733,94229,1111733,1205962
94229_1123087,94229,1123087,1217316
94416_1106764,94416,1106764,1201180
94639_62634,94639,62634,157273
94639_141324,94639,141324,235963
94639_593105,94639,593105,687744
94639_593813,94639,593813,688452
94639_593859,94639,593859,688498
94639_593942,94639,593942,688581
94641_62634,94641,62634,157275
94641_116553,94641,116553,211194
94641_594387,94641,594387,689028
94641_1102550,94641,1102550,1197191
94641_1129018,94641,1129018,1223659
94641_1153897,94641,1153897,1248538
95188_1110579,95188,1110579,1205767
95188_1116410,95188,1116410,1211598
95198_1110579,95198,1110579,1205777
95225_42207,95225,42207,137432
95586_95589,95586,95589,191175
95588_95579,95588,95579,191167
95594_7430,95594,7430,103024
95594_95589,95594,95589,191183
95594_1153287,95594,1153287,1248881
95597_95579,95597,95579,191176
95642_28447,95642,28447,124089
95642_990075,95642,990075,1085717
95642_1107367,95642,1107367,1203009
95718_32698,95718,32698,128416
95719_32698,95719,32698,128417
96847_594025,96847,594025,690872
96851_96847,96851,96847,193698
96851_594387,96851,594387,691238
97377_3240,97377,3240,100617
97377_39130,97377,39130,136507
97377_211432,97377,211432,308809
97390_33907,97390,33907,131297
97390_98693,97390,98693,196083
97390_100935,97390,100935,198325
97390_1152358,97390,1152358,1249748
97390_1153943,97390,1153943,1251333
97645_33907,97645,33907,131552
97645_593091,97645,593091,690736
98693_575331,98693,575331,674024
98693_1152358,98693,1152358,1251051
98698_84021,98698,84021,182719
99023_578306,99023,578306,677329
99023_578309,99023,578309,677332
99023_578347,99023,578347,677370
99030_578337,99030,578337,677367
100197_193931,100197,193931,294128
100197_447250,100197,447250,547447
100197_688361,100197,688361,788558
100701_1107041,100701,1107041,1207742
100935_1120643,100935,1120643,1221578
100935_1134865,100935,1134865,1235800
100961_60169,100961,60169,161130
101143_101145,101143,101145,202288
101143_596075,101143,596075,697218
101261_101263,101261,101263,202524
101263_28456,101263,28456,129719
101263_1112099,101263,1112099,1213362
101263_1139928,101263,1139928,1241191
101660_1107095,101660,1107095,1208755
101662_1107095,101662,1107095,1208757
101811_6935,101811,6935,108746
101811_101662,101811,101662,203473
101811_151430,101811,151430,253241
101811_1153064,101811,1153064,1254875
102061_509315,102061,509315,611376
102879_9513,102879,9513,112392
102884_9513,102884,9513,112397
102938_143676,102938,143676,246614
102939_102938,102939,102938,205877
102939_143676,102939,143676,246615
103430_75318,103430,75318,178748
103430_1154074,103430,1154074,1257504
103482_27510,103482,27510,130992
103482_27514,103482,27514,130996
103482_1114388,103482,1114388,1217870
103482_1119140,103482,1119140,1222622
103482_1128990,103482,1128990,1232472
103515_54131,103515,54131,157646
103515_246618,103515,246618,350133
103515_459214,103515,459214,562729
103515_575402,103515,575402,678917
103515_1113742,103515,1113742,1217257
103515_1127913,103515,1127913,1231428
103515_1128314,103515,1128314,1231829
103515_1129778,103515,1129778,1233293
103515_1153853,103515,1153853,1257368
103528_103529,103528,103529,207057
103528_1107171,103528,1107171,1210699
103529_1107171,103529,1107171,1210700
103531_656048,103531,656048,759579
103531_1107171,103531,1107171,1210702
103537_126912,103537,126912,230449
103543_126912,103543,126912,230455
103543_126927,103543,126927,230470
105856_193931,105856,193931,299787
105856_273949,105856,273949,379805
105856_289085,105856,289085,394941
105865_193931,105865,193931,299796
105865_193932,105865,193932,299797
105899_1111304,105899,1111304,1217203
106590_1095507,106590,1095507,1202097
106590_1129994,106590,1129994,1236584
107177_1119751,107177,1119751,1226928
107251_107252,107251,107252,214503
107251_389715,107251,389715,496966
107569_1107385,107569,1107385,1214954
107569_1120777,107569,1120777,1228346
108047_28336,108047,28336,136383
108047_578645,108047,578645,686692
108047_578646,108047,578646,686693
108047_578649,108047,578649,686696
108047_578898,108047,578898,686945
108047_1107418,108047,1107418,1215465
108047_1128319,108047,1128319,1236366
108047_1153853,108047,1153853,1261900
108047_1153899,108047,1153899,1261946
108962_108963,108962,108963,217925
108962_159897,108962,159897,268859
108962_310653,108962,310653,419615
108962_1095507,108962,1095507,1204469
108963_108962,108963,108962,217925
108963_1095507,108963,1095507,1204470
108974_66794,108974,66794,175768
108974_108962,108974,108962,217936
108974_108963,108974,108963,217937
108974_1125469,108974,1125469,1234443
108974_1133417,108974,1133417,1242391
108983_108962,108983,108962,217945
108983_159897,108983,159897,268880
108983_310653,108983,310653,419636
108983_683404,108983,683404,792387
109323_137849,109323,137849,247172
110041_287787,110041,287787,397828
110041_1152358,110041,1152358,1262399
110162_110163,110162,110163,220325
110162_110164,110162,110164,220326
110163_110162,110163,110162,220325
110163_110164,110163,110164,220327
111676_89308,111676,89308,200984
111770_1119623,111770,1119623,1231393
111866_249858,111866,249858,361724
112099_1114777,112099,1114777,1226876
112378_141868,112378,141868,254246
112378_145215,112378,145215,257593
112378_654177,112378,654177,766555
112378_1121459,112378,1121459,1233837
112378_1131728,112378,1131728,1244106
112787_1120444,112787,1120444,1233231
114189_88356,114189,88356,202545
114308_63835,114308,63835,178143
114966_1125258,114966,1125258,1240224
115188_1107728,115188,1107728,1222916
116021_12960,116021,12960,128981
116081_116087,116081,116087,232168
116081_277263,116081,277263,393344
116084_75972,116084,75972,192056
116084_116087,116084,116087,232171
116084_195150,116084,195150,311234
116084_568045,116084,568045,684129
116512_1107808,116512,1107808,1224320
116528_3237,116528,3237,119765
116528_25772,116528,25772,142300
116528_1110438,116528,1110438,1226966
116545_116553,116545,116553,233098
116545_246618,116545,246618,363163
116545_578645,116545,578645,695190
116545_578649,116545,578649,695194
116545_1128291,116545,1128291,1244836
116545_1128319,116545,1128319,1244864
116552_116553,116552,116553,233105
116552_246618,116552,246618,363170
116553_246618,116553,246618,363171
116790_345340,116790,345340,462130
117315_28336,117315,28336,145651
117316_117315,117316,117315,234631
117328_38829,117328,38829,156157
117328_91852,117328,91852,209180
117328_95188,117328,95188,212516
117328_1115166,117328,1115166,1232494
118259_118260,118259,118260,236519
118259_230300,118259,230300,348559
118260_230300,118260,230300,348560
118424_118436,118424,118436,236860
118435_118436,118435,118436,236871
118559_1108209,118559,1108209,1226768
118559_1121739,118559,1121739,1240298
118873_987188,118873,987188,1106061
118873_1109566,118873,1109566,1228439
118873_1115959,118873,1115959,1234832
119686_198443,119686,198443,318129
119686_987188,119686,987188,1106874
119712_1114118,119712,1114118,1233830
119761_143801,119761,143801,263562
119761_284025,119761,284025,403786
120084_1140543,120084,1140543,1260627
120817_1109873,120817,1109873,1230690
120817_1140543,120817,1140543,1261360
121792_1152394,121792,1152394,1274186
123556_14807,123556,14807,138363
123556_50354,123556,50354,173910
123556_141160,123556,141160,264716
123825_23448,123825,23448,147273
123825_42847,123825,42847,166672
123825_447250,123825,447250,571075
123825_649730,123825,649730,773555
123825_649739,123825,649739,773564
123825_1131464,123825,1131464,1255289
123825_1131634,123825,1131634,1255459
123825_1154276,123825,1154276,1278101
124064_6163,124064,6163,130227
124064_6220,124064,6220,130284
124064_6224,124064,6224,130288
124224_6898,124224,6898,131122
124224_169279,124224,169279,293503
124296_51834,124296,51834,176130
124734_25805,124734,25805,150539
124734_1108167,124734,1108167,1232901
124828_1108169,124828,1108169,1232997
124952_189721,124952,189721,314673
124952_1119742,124952,1119742,1244694
124952_1123756,124952,1123756,1248708
124952_1126011,124952,1126011,1250963
124952_1126012,124952,1126012,1250964
126793_16843,126793,16843,143636
126793_1131270,126793,1131270,1258063
126867_1108258,126867,1108258,1235125
126868_126867,126868,126867,253735
126868_1108258,126868,1108258,1235126
126909_103543,126909,103543,230452
126912_66990,126912,66990,193902
126912_103543,126912,103543,230455
126920_103543,126920,103543,230463
126920_126927,126920,126927,253847
126920_645897,126920,645897,772817
126926_103543,126926,103543,230469
126926_126909,126926,126909,253835
126927_103543,126927,103543,230470
126927_126920,126927,126920,253847
126927_644093,126927,644093,771020
126927_645897,126927,645897,772824
126927_646286,126927,646286,773213
127033_416455,127033,416455,543488
127033_574710,127033,574710,701743
127033_1108267,127033,1108267,1235300
127940_243274,127940,243274,371214
127940_1114364,127940,1114364,1242304
128203_128202,128203,128202,256405
128383_1108329,128383,1108329,1236712
128540_387795,128540,387795,516335
129042_129045,129042,129045,258087
129042_1108363,129042,1108363,1237405
129042_1121313,129042,1121313,1250355
129045_1108363,129045,1108363,1237408
129045_1121313,129045,1121313,1250358
129287_907845,129287,907845,1037132
131042_40125,131042,40125,171167
131117_152219,131117,152219,283336
131117_212930,131117,212930,344047
131122_212930,131122,212930,344052
131315_411005,131315,411005,542320
131317_411005,131317,411005,542322
131318_411005,131318,411005,542323
132806_45599,132806,45599,178405
132806_48766,132806,48766,181572
132806_593260,132806,593260,726066
132821_695284,132821,695284,828105
133550_133566,133550,133566,267116
133550_140569,133550,140569,274119
133550_1109891,133550,1109891,1243441
133553_105856,133553,105856,239409
133553_1120049,133553,1120049,1253602
133563_105856,133563,105856,239419
133563_133566,133563,133566,267129
133563_1120049,133563,1120049,1253612
133566_1152714,133566,1152714,1286280
133567_133566,133567,133566,267133
133567_1152714,133567,1152714,1286281
133615_55403,133615,55403,189018
133615_1128531,133615,1128531,1262146
133615_1153866,133615,1153866,1287481
133628_1108570,133628,1108570,1242198
134060_481073,134060,481073,615133
134128_1113182,134128,1113182,1247310
134128_1113614,134128,1113614,1247742
134128_1117760,134128,1117760,1251888
134199_164885,134199,164885,299084
134199_447224,134199,447224,581423
134199_1114331,134199,1114331,1248530
134219_81714,134219,81714,215933
134219_447224,134219,447224,581443
134219_503893,134219,503893,638112
134219_1112075,134219,1112075,1246294
134307_134316,134307,134316,268623
134314_134316,134314,134316,268630
134314_1116044,134314,1116044,1250358
134315_23069,134315,23069,157384
134316_142268,134316,142268,276584
134316_1117920,134316,1117920,1252236
134320_23069,134320,23069,157389
135130_416455,135130,416455,551585
135130_574710,135130,574710,709840
135130_1105221,135130,1105221,1240351
135464_8581,135464,8581,144045
135464_120084,135464,120084,255548
135464_237489,135464,237489,372953
135464_1133004,135464,1133004,1268468
135464_1135589,135464,1135589,1271053
135765_6917,135765,6917,142682
135766_6917,135766,6917,142683
135766_135765,135766,135765,271531
135766_449841,135766,449841,585607
135798_1108656,135798,1108656,1244454
136665_23258,136665,23258,159923
136766_348437,136766,348437,485203
136767_136766,136767,136766,273533
136767_348437,136767,348437,485204
136768_136766,136768,136766,273534
137130_23070,137130,23070,160200
137130_65074,137130,65074,202204
137359_1108728,137359,1108728,1246087
137359_1118286,137359,1118286,1255645
137359_1153101,137359,1153101,1290460
137359_1153150,137359,1153150,1290509
137380_37541,137380,37541,174921
137380_85449,137380,85449,222829
137380_1108728,137380,1108728,1246108
137790_2354,137790,2354,140144
137790_10186,137790,10186,147976
137790_74749,137790,74749,212539
137790_128203,137790,128203,265993
137790_1113852,137790,1113852,1251642
137849_17242,137849,17242,155091
137849_1115291,137849,1115291,1253140
137868_91581,137868,91581,229449
137868_642827,137868,642827,780695
137868_1110000,137868,1110000,1247868
137868_1131277,137868,1131277,1269145
137868_1131300,137868,1131300,1269168
137868_1154068,137868,1154068,1291936
137956_13024,137956,13024,150980
139738_1108834,139738,1108834,1248572
139865_1108841,139865,1108841,1248706
139865_1110563,139865,1110563,1250428
140005_86840,140005,86840,226845
141160_133553,141160,133553,274713
141160_917493,141160,917493,1058653
141160_1109891,141160,1109891,1251051
141160_1131345,141160,1131345,1272505
141171_1121569,141171,1121569,1262740
141324_503877,141324,503877,645201
141324_1113438,141324,1113438,1254762
141342_40,141342,40,141382
141342_35061,141342,35061,176403
141342_70970,141342,70970,212312
141342_78511,141342,78511,219853
141342_575292,141342,575292,716634
141342_608191,141342,608191,749533
141342_1119708,141342,1119708,1261050
141347_1119708,141347,1119708,1261055
141596_40125,141596,40125,181721
141868_429805,141868,429805,571673
142268_134316,142268,134316,276584
142268_1110209,142268,1110209,1252477
142268_1117920,142268,1117920,1260188
143323_3084,143323,3084,146407
143323_84021,143323,84021,227344
143323_154134,143323,154134,297457
143323_217139,143323,217139,360462
143323_1130539,143323,1130539,1273862
143476_1112686,143476,1112686,1256162
143676_102938,143676,102938,246614
143801_284025,143801,284025,427826
144212_1131549,144212,1131549,1275761
144330_63486,144330,63486,207816
144408_3229,144408,3229,147637
144408_219446,144408,219446,363854
144679_1114239,144679,1114239,1258918
144701_22229,144701,22229,166930
144701_595063,144701,595063,739764
144701_1112911,144701,1112911,1257612
144701_1128975,144701,1128975,1273676
144701_1128997,144701,1128997,1273698
144701_1136342,144701,1136342,1281043
145134_129287,145134,129287,274421
145134_641976,145134,641976,787110
145176_40124,145176,40124,185300
145176_1112723,145176,1112723,1257899
145176_1132418,145176,1132418,1277594
145215_141868,145215,141868,287083
145215_429805,145215,429805,575020
145215_654177,145215,654177,799392
145315_294126,145315,294126,439441
145315_649944,145315,649944,795259
145384_7430,145384,7430,152814
145384_95589,145384,95589,240973
145384_1153287,145384,1153287,1298671
147870_636500,147870,636500,784370
147870_1109185,147870,1109185,1257055
147870_1132434,147870,1132434,1280304
148170_1109199,148170,1109199,1257369
148170_1128997,148170,1128997,1277167
148341_1109208,148341,1109208,1257549
148341_1131116,148341,1131116,1279457
149139_1123215,149139,1123215,1272354
149669_589923,149669,589923,739592
151430_1115670,151430,1115670,1267100
151708_1120786,151708,1120786,1272494
152226_1102400,152226,1102400,1254626
152227_152226,152227,152226,304453
152227_987197,152227,987197,1139424
152227_1139928,152227,1139928,1292155
152483_583318,152483,583318,735801
152483_593091,152483,593091,745574
152731_23507,152731,23507,176238
152731_1109392,152731,1109392,1262123
153063_440815,153063,440815,593878
153063_561568,153063,561568,714631
153063_561581,153063,561581,714644
153063_561593,153063,561593,714656
153063_561595,153063,561595,714658
153063_561610,153063,561610,714673
153063_561613,153063,561613,714676
153063_645084,153063,645084,798147
153063_1131223,153063,1131223,1284286
153598_1113459,153598,1113459,1267057
154023_154047,154023,154047,308070
154023_1112106,154023,1112106,1266129
154023_1133846,154023,1133846,1287869
154047_154023,154047,154023,308070
154047_1112106,154047,1112106,1266153
154047_1133846,154047,1133846,1287893
154982_129897,154982,129897,284879
154982_1121867,154982,1121867,1276849
154982_1130927,154982,1130927,1285909
154982_1130931,154982,1130931,1285913
154982_1130934,154982,1130934,1285916
154982_1133028,154982,1133028,1288010
155158_8687,155158,8687,163845
155158_397590,155158,397590,552748
155736_155738,155736,155738,311474
155738_155736,155738,155736,311474
155738_157761,155738,157761,313499
156794_1109581,156794,1109581,1266375
156977_390889,156977,390889,547866
156977_395547,156977,395547,552524
156977_1152490,156977,1152490,1309467
156977_1153861,156977,1153861,1310838
157401_1118017,157401,1118017,1275418
157761_219239,157761,219239,377000
157805_6539,157805,6539,164344
158172_445938,158172,445938,604110
158614_10169,158614,10169,168783
158812_1127812,158812,1127812,1286624
159084_159085,159084,159085,318169
159084_241821,159084,241821,400905
159084_1152711,159084,1152711,1311795
159085_241821,159085,241821,400906
159085_1152711,159085,1152711,1311796
159897_310653,159897,310653,470550
159897_683355,159897,683355,843252
160732_75969,160732,75969,236701
160732_1128853,160732,1128853,1289585
161221_1153922,161221,1153922,1315143
162075_162080,162075,162080,324155
162075_737204,162075,737204,899279
162075_1109830,162075,1109830,1271905
162080_162075,162080,162075,324155
162080_739707,162080,739707,901787
162080_1109830,162080,1109830,1271910
162080_1135345,162080,1135345,1297425
162664_39165,162664,39165,201829
162664_118682,162664,118682,281346
162664_510718,162664,510718,673382
162664_531348,162664,531348,694012
162664_531351,162664,531351,694015
163235_1109873,163235,1109873,1273108
164885_447224,164885,447224,612109
166420_1119751,166420,1119751,1286171
166825_1110024,166825,1110024,1276849
166825_1118388,166825,1118388,1285213
166989_25805,166989,25805,192794
166989_1110028,166989,1110028,1277017
166989_1121063,166989,1121063,1288052
167670_1123068,167670,1123068,1290738
168332_86359,168332,86359,254691
169279_1132083,169279,1132083,1301362
169279_1154103,169279,1154103,1323382
169280_1132083,169280,1132083,1301363
169280_1154103,169280,1154103,1323383
170798_656231,170798,656231,827029
171954_820662,171954,820662,992616
171954_1110256,171954,1110256,1282210
171954_1135750,171954,1135750,1307704
171954_1138755,171954,1138755,1310709
173863_116790,173863,116790,290653
174418_307336,174418,307336,481754
174418_636511,174418,636511,810929
174425_174418,174425,174418,348843
174425_636511,174425,636511,810936
175256_682815,175256,682815,858071
175256_1120643,175256,1120643,1295899
175256_1133196,175256,1133196,1308452
175291_52784,175291,52784,228075
175548_105856,175548,105856,281404
175548_689152,175548,689152,864700
175548_753070,175548,753070,928618
175548_1120049,175548,1120049,1295597
175909_112787,175909,112787,288696
175909_221302,175909,221302,397211
175909_1153891,175909,1153891,1329800
177115_5069,177115,5069,182184
177993_1110515,177993,1110515,1288508
177998_583318,177998,583318,761316
177998_1110515,177998,1110515,1288513
178209_75972,178209,75972,254181
178209_116084,178209,116084,294293
