rating,userid_movieid,movieid,userid
4,1151,372.0,575.0
1,1152,381.0,581.0
4,1153,265.0,599.0
2,1154,169.0,568.0
5,1155,370.0,507.0
4,1156,353.0,592.0
1,1157,372.0,549.0
4,1158,362.0,549.0
4,1159,354.0,572.0
4,1160,371.0,596.0
3,1161,354.0,568.0
2,1162,354.0,453.0
5,1163,381.0,560.0
2,1164,381.0,409.0
4,1165,354.0,594.0
3,1166,354.0,280.0
5,1167,370.0,326.0
3,1168,354.0,464.0
3,1169,370.0,575.0
4,1170,375.0,576.0
1,1171,354.0,560.0
3,1172,381.0,536.0
2,1173,354.0,568.0
3,1174,375.0,592.0
2,1175,354.0,575.0
5,1176,354.0,581.0
5,1177,367.0,409.0
4,1178,245.0,599.0
4,1179,370.0,574.0
5,1180,375.0,575.0
4,1181,370.0,568.0
1,1182,358.0,535.0
4,1183,354.0,576.0
2,1184,381.0,576.0
4,1185,381.0,575.0
1,1186,362.0,581.0
4,1187,354.0,581.0
5,1188,343.0,239.0
4,1189,370.0,576.0
3,1190,329.0,314.0
2,1191,375.0,575.0
3,1192,329.0,326.0
2,1193,375.0,549.0
4,1194,381.0,599.0
5,1195,285.0,584.0
4,1196,379.0,575.0
3,1197,354.0,599.0
4,1198,354.0,598.0
4,1199,381.0,317.0
2,1200,354.0,575.0
4,1201,370.0,537.0
1,1202,371.0,552.0
2,1203,354.0,592.0
4,1204,354.0,596.0
3,1205,354.0,536.0
4,1206,379.0,589.0
5,1207,354.0,599.0
3,1208,375.0,592.0
4,1209,293.0,576.0
3,1210,356.0,239.0
4,1211,169.0,409.0
4,1212,322.0,110.0
5,1213,321.0,554.0
4,1214,371.0,599.0
4,1215,362.0,596.0
3,1216,354.0,541.0
4,1217,381.0,571.0
4,1218,104.0,571.0
3,1219,371.0,596.0
3,1220,371.0,479.0
2,1221,329.0,560.0
3,1222,207.0,548.0
5,1223,371.0,535.0
4,1224,358.0,566.0
3,1225,379.0,594.0
3,1226,265.0,555.0
4,1227,336.0,535.0
2,1228,293.0,548.0
4,1229,371.0,314.0
4,1230,354.0,599.0
5,1231,362.0,599.0
3,1232,370.0,596.0
5,1233,381.0,554.0
5,1234,354.0,592.0
2,1235,381.0,575.0
5,1236,354.0,580.0
3,1237,354.0,584.0
3,1238,370.0,548.0
3,1239,354.0,584.0
3,1240,358.0,544.0
3,1241,370.0,599.0
3,1242,343.0,575.0
3,1243,354.0,594.0
3,1244,371.0,573.0
3,1245,354.0,560.0
3,1246,371.0,594.0
3,1247,381.0,596.0
3,1248,354.0,576.0
1,1249,381.0,589.0
4,1250,362.0,574.0
5,1251,381.0,600.0
4,1252,354.0,599.0
4,1253,370.0,589.0
3,1254,362.0,453.0
2,1255,354.0,576.0
3,1256,362.0,507.0
5,1257,354.0,575.0
3,1258,354.0,326.0
3,1259,354.0,555.0
4,1260,354.0,568.0
5,1261,362.0,548.0
4,1262,354.0,600.0
5,1263,354.0,430.0
5,1264,354.0,597.0
1,1265,381.0,566.0
4,1266,354.0,314.0
5,1267,370.0,599.0
4,1268,379.0,575.0
2,1269,354.0,575.0
5,1270,362.0,535.0
4,1271,321.0,592.0
4,1272,329.0,485.0
4,1273,343.0,560.0
4,1274,343.0,409.0
3,1275,329.0,485.0
4,1276,371.0,427.0
4,1277,371.0,427.0
4,1278,370.0,599.0
3,1279,381.0,592.0
4,1280,370.0,594.0
4,1281,381.0,576.0
4,1282,354.0,554.0
4,1283,43.0,583.0
4,1284,381.0,280.0
1,1285,371.0,549.0
5,1286,354.0,524.0
5,1287,371.0,596.0
3,1288,371.0,110.0
3,1289,381.0,599.0
4,1290,381.0,549.0
3,1291,354.0,592.0
2,1292,381.0,453.0
4,1293,354.0,575.0
2,1294,329.0,555.0
3,1295,381.0,575.0
5,1296,321.0,594.0
2,1297,207.0,560.0
4,1298,169.0,574.0
4,1299,239.0,537.0
5,1300,381.0,574.0
2,1301,354.0,317.0
4,1302,381.0,544.0
4,1303,371.0,598.0
1,1304,381.0,568.0
4,1305,354.0,596.0
4,1306,354.0,280.0
5,1307,370.0,594.0
4,1308,169.0,599.0
4,1309,354.0,592.0
4,1310,354.0,548.0
2,1311,371.0,584.0
5,1312,370.0,549.0
3,1313,354.0,575.0
5,1314,354.0,552.0
3,1315,354.0,409.0
5,1316,354.0,453.0
5,1317,354.0,581.0
4,1318,371.0,544.0
5,1319,354.0,568.0
5,1320,354.0,574.0
2,1321,381.0,554.0
3,1322,354.0,596.0
4,1323,354.0,581.0
4,1324,381.0,581.0
4,1325,354.0,568.0
4,1326,379.0,599.0
4,1327,265.0,596.0
4,1328,371.0,544.0
4,1329,370.0,549.0
5,1330,370.0,592.0
4,1331,370.0,568.0
5,1332,370.0,599.0
1,1333,367.0,549.0
5,1334,381.0,589.0
5,1335,354.0,453.0
4,1336,362.0,599.0
4,1337,321.0,568.0
5,1338,375.0,599.0
5,1339,354.0,560.0
3,1340,354.0,574.0
4,1341,372.0,566.0
3,1342,381.0,596.0
4,1343,381.0,599.0
1,1344,381.0,566.0
4,1345,371.0,599.0
4,1346,265.0,555.0
3,1347,207.0,583.0
2,1348,354.0,599.0
3,1349,354.0,575.0
3,1350,371.0,571.0
5,1351,321.0,583.0
3,1352,354.0,552.0
4,1353,362.0,554.0
5,1354,239.0,314.0
3,1355,354.0,581.0
4,1356,370.0,559.0
1,1357,104.0,563.0
5,1358,362.0,560.0
3,1359,375.0,581.0
3,1360,354.0,409.0
1,1361,381.0,575.0
3,1362,354.0,560.0
3,1363,354.0,598.0
4,1364,293.0,549.0
4,1365,354.0,599.0
4,1366,381.0,560.0
5,1367,354.0,549.0
5,1368,381.0,581.0
4,1369,354.0,599.0
5,1370,354.0,599.0
3,1371,381.0,575.0
5,1372,169.0,464.0
4,1373,354.0,594.0
4,1374,370.0,560.0
4,1375,169.0,535.0
4,1376,370.0,478.0
5,1377,360.0,559.0
3,1378,371.0,568.0
4,1379,322.0,537.0
1,1380,362.0,574.0
4,1381,293.0,596.0
4,1382,379.0,560.0
4,1383,354.0,575.0
4,1384,293.0,507.0
5,1385,329.0,581.0
3,1386,354.0,594.0
4,1387,381.0,599.0
4,1388,265.0,575.0
3,1389,354.0,575.0
4,1390,370.0,581.0
3,1391,371.0,537.0
2,1392,354.0,594.0
4,1393,370.0,568.0
5,1394,354.0,596.0
5,1395,381.0,314.0
4,1396,372.0,568.0
4,1397,354.0,453.0
4,1398,379.0,592.0
4,1399,354.0,427.0
3,1400,370.0,600.0
3,1401,354.0,540.0
4,1402,381.0,583.0
4,1403,354.0,597.0
3,1404,169.0,599.0
5,1405,329.0,575.0
4,1406,381.0,507.0
4,1407,381.0,239.0
3,1408,354.0,596.0
4,1409,381.0,552.0
5,1410,381.0,560.0
4,1411,381.0,535.0
5,1412,354.0,599.0
4,1413,207.0,326.0
5,1414,354.0,560.0
4,1415,354.0,599.0
3,1416,370.0,574.0
4,1417,370.0,596.0
3,1418,207.0,594.0
4,1419,321.0,535.0
2,1420,354.0,598.0
4,1421,354.0,596.0
4,1422,354.0,110.0
3,1423,354.0,326.0
3,1424,354.0,574.0
2,1425,381.0,568.0
4,1426,378.0,575.0
4,1427,354.0,409.0
3,1428,228.0,540.0
4,1429,370.0,572.0
3,1430,207.0,568.0
4,1431,378.0,554.0
4,1432,370.0,549.0
1,1433,371.0,575.0
4,1434,362.0,537.0
2,1435,354.0,596.0
4,1436,370.0,559.0
3,1437,354.0,409.0
1,1438,375.0,560.0
4,1439,354.0,560.0
3,1440,362.0,576.0
3,1441,354.0,552.0
4,1442,354.0,560.0
5,1443,378.0,576.0
5,1444,378.0,555.0
3,1445,378.0,552.0
5,1446,370.0,537.0
5,1447,329.0,544.0
3,1448,336.0,552.0
4,1449,354.0,560.0
4,1450,353.0,575.0
5,1451,354.0,544.0
3,1452,371.0,599.0
3,1453,228.0,314.0
5,1454,371.0,548.0
1,1455,371.0,568.0
5,1456,354.0,549.0
5,1457,362.0,599.0
4,1458,375.0,535.0
3,1459,354.0,594.0
4,1460,354.0,592.0
3,1461,354.0,541.0
4,1462,245.0,596.0
4,1463,354.0,598.0
4,1464,378.0,576.0
4,1465,354.0,554.0
4,1466,354.0,597.0
1,1467,378.0,594.0
5,1468,293.0,507.0
3,1469,362.0,549.0
4,1470,354.0,535.0
4,1471,354.0,427.0
4,1472,375.0,559.0
4,1473,354.0,540.0
5,1474,321.0,356.0
3,1475,378.0,596.0
4,1476,354.0,580.0
4,1477,169.0,599.0
3,1478,378.0,568.0
4,1479,354.0,596.0
3,1480,362.0,560.0
2,1481,360.0,594.0
5,1482,370.0,592.0
5,1483,343.0,537.0
3,1484,370.0,594.0
3,1485,354.0,354.0
4,1486,378.0,596.0
1,1487,354.0,559.0
2,1488,371.0,427.0
5,1489,354.0,478.0
4,1490,336.0,554.0
3,1491,354.0,430.0
5,1492,354.0,354.0
3,1493,378.0,326.0
4,1494,354.0,554.0
4,1495,375.0,549.0
5,1496,354.0,576.0
1,1497,371.0,560.0
5,1498,375.0,592.0
3,1499,371.0,575.0
2,1500,343.0,568.0
5,1501,378.0,560.0
1,1502,207.0,599.0
3,1503,378.0,592.0
5,1504,169.0,575.0
3,1505,362.0,568.0
3,1506,375.0,535.0
4,1507,354.0,560.0
1,1508,379.0,507.0
3,1509,354.0,580.0
3,1510,354.0,568.0
5,1511,371.0,576.0
5,1512,370.0,575.0
3,1513,265.0,599.0
4,1514,228.0,592.0
3,1515,378.0,453.0
4,1516,370.0,599.0
4,1517,370.0,563.0
4,1518,372.0,560.0
4,1519,354.0,566.0
5,1520,362.0,560.0
3,1521,371.0,599.0
4,1522,360.0,555.0
5,1523,371.0,559.0
1,1524,378.0,537.0
5,1525,354.0,568.0
2,1526,378.0,317.0
5,1527,378.0,575.0
5,1528,354.0,583.0
4,1529,370.0,597.0
3,1530,378.0,560.0
3,1531,354.0,575.0
3,1532,354.0,594.0
5,1533,354.0,560.0
2,1534,371.0,409.0
4,1535,354.0,560.0
4,1536,371.0,576.0
3,1537,375.0,592.0
1,1538,358.0,354.0
3,1539,177.0,599.0
5,1540,370.0,575.0
4,1541,354.0,560.0
5,1542,245.0,571.0
4,1543,343.0,576.0
4,1544,354.0,552.0
2,1545,371.0,566.0
5,1546,354.0,453.0
2,1547,169.0,596.0
5,1548,285.0,594.0
4,1549,354.0,479.0
5,1550,370.0,560.0
4,1551,354.0,535.0
1,1552,169.0,568.0
4,1553,354.0,566.0
4,1554,354.0,549.0
2,1555,378.0,427.0
5,1556,378.0,581.0
4,1557,370.0,599.0
4,1558,370.0,576.0
5,1559,370.0,575.0
4,1560,370.0,110.0
5,1561,370.0,602.0
3,1562,354.0,560.0
4,1563,169.0,599.0
4,1564,354.0,574.0
5,1565,207.0,560.0
4,1566,362.0,574.0
4,1567,370.0,544.0
4,1568,378.0,576.0
3,1569,371.0,572.0
4,1570,362.0,453.0
4,1571,378.0,354.0
5,1572,356.0,598.0
3,1573,354.0,568.0
5,1574,379.0,560.0
4,1575,362.0,555.0
3,1576,378.0,575.0
4,1577,354.0,599.0
4,1578,343.0,576.0
4,1579,360.0,599.0
4,1580,370.0,314.0
2,1581,375.0,541.0
3,1582,354.0,280.0
4,1583,354.0,535.0
4,1584,362.0,356.0
4,1585,370.0,541.0
3,1586,375.0,596.0
4,1587,371.0,602.0
4,1588,354.0,599.0
3,1589,354.0,596.0
3,1590,354.0,326.0
4,1591,371.0,560.0
5,1592,329.0,507.0
3,1593,354.0,599.0
5,1594,354.0,544.0
4,1595,354.0,592.0
5,1596,354.0,548.0
5,1597,375.0,596.0
2,1598,354.0,537.0
3,1599,354.0,592.0
4,1600,371.0,555.0
2,1601,378.0,574.0
4,1602,371.0,560.0
4,1603,378.0,555.0
4,1604,378.0,537.0
3,1605,354.0,524.0
3,1606,370.0,581.0
3,1607,354.0,571.0
4,1608,378.0,575.0
5,1609,354.0,548.0
1,1610,378.0,524.0
3,1611,354.0,597.0
1,1612,354.0,596.0
2,1613,371.0,409.0
3,1614,354.0,592.0
5,1615,165.0,563.0
2,1616,375.0,549.0
5,1617,354.0,559.0
4,1618,371.0,409.0
5,1619,371.0,574.0
3,1620,354.0,594.0
4,1621,354.0,592.0
4,1622,354.0,552.0
5,1623,329.0,314.0
4,1624,360.0,479.0
1,1625,354.0,596.0
3,1626,378.0,544.0
5,1627,165.0,544.0
5,1628,354.0,560.0
4,1629,371.0,560.0
5,1630,169.0,581.0
5,1631,360.0,599.0
3,1632,354.0,568.0
4,1633,354.0,599.0
1,1634,371.0,563.0
3,1635,336.0,568.0
3,1636,371.0,599.0
3,1637,245.0,596.0
5,1638,354.0,598.0
3,1639,362.0,575.0
4,1640,293.0,575.0
5,1641,378.0,575.0
5,1642,354.0,560.0
4,1643,370.0,574.0
1,1644,370.0,594.0
5,1645,353.0,537.0
4,1646,370.0,75.0
4,1647,169.0,464.0
3,1648,265.0,568.0
3,1649,378.0,592.0
2,1650,371.0,535.0
1,1651,371.0,524.0
3,1652,378.0,560.0
2,1653,371.0,409.0
5,1654,268.0,589.0
3,1655,354.0,575.0
5,1656,370.0,507.0
3,1657,375.0,314.0
4,1658,354.0,575.0
5,1659,356.0,596.0
4,1660,354.0,599.0
3,1661,370.0,535.0
3,1662,371.0,580.0
3,1663,375.0,574.0
3,1664,245.0,326.0
1,1665,371.0,568.0
3,1666,354.0,568.0
3,1667,378.0,537.0
3,1668,354.0,560.0
1,1669,354.0,566.0
4,1670,343.0,535.0
5,1671,370.0,599.0
4,1672,378.0,599.0
3,1673,370.0,589.0
2,1674,371.0,524.0
5,1675,370.0,596.0
3,1676,354.0,594.0
4,1677,378.0,576.0
5,1678,165.0,555.0
3,1679,375.0,594.0
4,1680,371.0,598.0
3,1681,169.0,568.0
5,1682,360.0,535.0
2,1683,354.0,427.0
5,1684,354.0,560.0
5,1685,378.0,280.0
4,1686,354.0,535.0
4,1687,379.0,568.0
5,1688,378.0,493.0
4,1689,378.0,552.0
3,1690,354.0,541.0
4,1691,378.0,560.0
5,1692,360.0,560.0
3,1693,378.0,596.0
5,1694,378.0,599.0
2,1695,375.0,430.0
5,1696,329.0,544.0
3,1697,362.0,549.0
5,1698,293.0,575.0
5,1699,370.0,537.0
4,1700,354.0,580.0
3,1701,354.0,554.0
4,1702,362.0,548.0
2,1703,169.0,599.0
3,1704,354.0,524.0
3,1705,370.0,583.0
3,1706,378.0,430.0
4,1707,354.0,576.0
5,1708,370.0,602.0
3,1709,375.0,596.0
4,1710,354.0,599.0
5,1711,293.0,575.0
1,1712,371.0,599.0
3,1713,378.0,535.0
3,1714,352.0,598.0
4,1715,354.0,602.0
4,1716,207.0,453.0
2,1717,371.0,560.0
5,1718,371.0,554.0
3,1719,354.0,594.0
4,1720,352.0,535.0
4,1721,378.0,560.0
3,1722,367.0,575.0
3,1723,354.0,568.0
1,1724,360.0,599.0
3,1725,371.0,430.0
3,1726,354.0,566.0
4,1727,354.0,596.0
4,1728,293.0,599.0
3,1729,371.0,574.0
3,1730,378.0,537.0
4,1731,370.0,409.0
5,1732,370.0,596.0
2,1733,375.0,571.0
4,1734,370.0,575.0
2,1735,378.0,576.0
3,1736,354.0,356.0
3,1737,354.0,596.0
4,1738,343.0,280.0
5,1739,321.0,568.0
1,1740,378.0,239.0
3,1741,354.0,574.0
2,1742,354.0,464.0
5,1743,375.0,280.0
3,1744,354.0,576.0
4,1745,354.0,430.0
4,1746,360.0,596.0
5,1747,265.0,599.0
1,1748,245.0,526.0
3,1749,360.0,574.0
4,1750,375.0,577.0
5,1751,245.0,464.0
5,1752,321.0,560.0
3,1753,378.0,552.0
5,1754,354.0,563.0
2,1755,354.0,600.0
4,1756,375.0,575.0
5,1757,354.0,549.0
4,1758,354.0,560.0
4,1759,379.0,554.0
4,1760,370.0,575.0
5,1761,378.0,280.0
3,1762,378.0,464.0
5,1763,165.0,552.0
2,1764,378.0,559.0
5,1765,352.0,572.0
4,1766,329.0,597.0
1,1767,375.0,563.0
4,1768,358.0,560.0
4,1769,370.0,239.0
4,1770,378.0,575.0
3,1771,354.0,453.0
2,1772,375.0,599.0
3,1773,354.0,594.0
5,1774,378.0,478.0
4,1775,354.0,549.0
1,1776,378.0,576.0
2,1777,378.0,594.0
4,1778,354.0,576.0
5,1779,379.0,596.0
5,1780,354.0,576.0
5,1781,371.0,560.0
5,1782,370.0,575.0
4,1783,356.0,574.0
5,1784,354.0,560.0
3,1785,371.0,574.0
2,1786,378.0,560.0
4,1787,378.0,560.0
4,1788,354.0,544.0
4,1789,265.0,599.0
2,1790,372.0,592.0
3,1791,378.0,598.0
3,1792,354.0,549.0
2,1793,354.0,596.0
5,1794,370.0,478.0
3,1795,370.0,535.0
5,1796,370.0,560.0
2,1797,354.0,526.0
5,1798,322.0,560.0
4,1799,329.0,581.0
4,1800,371.0,524.0
4,1801,293.0,599.0
4,1802,354.0,599.0
4,1803,354.0,594.0
3,1804,371.0,526.0
4,1805,354.0,575.0
5,1806,378.0,560.0
3,1807,378.0,592.0
3,1808,356.0,526.0
2,1809,354.0,594.0
4,1810,370.0,566.0
4,1811,354.0,356.0
3,1812,354.0,592.0
4,1813,354.0,314.0
4,1814,370.0,581.0
3,1815,371.0,583.0
4,1816,355.0,560.0
2,1817,354.0,576.0
3,1818,354.0,592.0
4,1819,352.0,599.0
4,1820,375.0,592.0
4,1821,378.0,524.0
5,1822,370.0,239.0
1,1823,371.0,541.0
4,1824,374.0,535.0
3,1825,371.0,598.0
4,1826,355.0,583.0
3,1827,343.0,280.0
5,1828,165.0,571.0
2,1829,293.0,596.0
3,1830,374.0,566.0
4,1831,225.0,566.0
3,1832,375.0,535.0
3,1833,356.0,544.0
2,1834,354.0,560.0
4,1835,371.0,560.0
3,1836,354.0,560.0
3,1837,374.0,560.0
5,1838,370.0,576.0
1,1839,354.0,542.0
2,1840,370.0,326.0
3,1841,354.0,554.0
4,1842,374.0,598.0
5,1843,352.0,540.0
4,1844,360.0,592.0
5,1845,354.0,542.0
3,1846,354.0,540.0
3,1847,329.0,544.0
4,1848,375.0,535.0
5,1849,165.0,537.0
1,1850,354.0,566.0
4,1851,379.0,580.0
4,1852,354.0,599.0
3,1853,354.0,272.0
5,1854,374.0,599.0
1,1855,371.0,554.0
3,1856,370.0,583.0
4,1857,374.0,598.0
4,1858,354.0,272.0
5,1859,354.0,454.0
3,1860,165.0,524.0
4,1861,374.0,555.0
4,1862,370.0,542.0
2,1863,354.0,560.0
4,1864,354.0,581.0
5,1865,352.0,560.0
5,1866,354.0,597.0
5,1867,370.0,552.0
4,1868,354.0,560.0
3,1869,374.0,599.0
5,1870,347.0,566.0
4,1871,374.0,575.0
2,1872,370.0,599.0
2,1873,293.0,560.0
5,1874,372.0,542.0
5,1875,354.0,535.0
3,1876,360.0,594.0
4,1877,354.0,596.0
3,1878,354.0,549.0
4,1879,375.0,542.0
4,1880,370.0,583.0
3,1881,354.0,599.0
1,1882,374.0,554.0
5,1883,374.0,571.0
4,1884,375.0,560.0
4,1885,374.0,574.0
4,1886,225.0,560.0
3,1887,375.0,596.0
5,1888,374.0,599.0
3,1889,360.0,537.0
2,1890,379.0,280.0
5,1891,353.0,581.0
4,1892,374.0,239.0
3,1893,374.0,566.0
1,1894,374.0,427.0
5,1895,374.0,542.0
4,1896,354.0,596.0
5,1897,375.0,552.0
3,1898,371.0,537.0
5,1899,370.0,575.0
5,1900,374.0,571.0
3,1901,293.0,566.0
4,1902,354.0,581.0
3,1903,169.0,317.0
4,1904,354.0,566.0
5,1905,374.0,430.0
5,1906,370.0,594.0
4,1907,374.0,602.0
5,1908,375.0,589.0
4,1909,313.0,314.0
2,1910,165.0,559.0
1,1911,371.0,554.0
4,1912,371.0,535.0
3,1913,354.0,535.0
4,1914,354.0,599.0
3,1915,374.0,436.0
5,1916,321.0,560.0
5,1917,374.0,272.0
3,1918,372.0,535.0
3,1919,374.0,575.0
4,1920,313.0,580.0
4,1921,354.0,596.0
4,1922,336.0,555.0
1,1923,374.0,537.0
4,1924,374.0,574.0
3,1925,379.0,599.0
3,1926,370.0,542.0
2,1927,356.0,596.0
3,1928,374.0,548.0
2,1929,354.0,535.0
3,1930,370.0,592.0
3,1931,374.0,554.0
4,1932,374.0,592.0
5,1933,374.0,596.0
4,1934,352.0,479.0
4,1935,329.0,479.0
4,1936,225.0,602.0
3,1937,371.0,566.0
3,1938,367.0,560.0
4,1939,371.0,535.0
4,1940,354.0,554.0
4,1941,370.0,580.0
3,1942,322.0,583.0
4,1943,370.0,602.0
4,1944,354.0,592.0
3,1945,354.0,549.0
3,1946,354.0,574.0
5,1947,354.0,409.0
1,1948,354.0,581.0
5,1949,285.0,548.0
4,1950,370.0,563.0
4,1951,370.0,554.0
4,1952,370.0,583.0
5,1953,354.0,524.0
5,1954,374.0,559.0
5,1955,370.0,599.0
3,1956,352.0,540.0
5,1957,370.0,272.0
2,1958,375.0,537.0
4,1959,354.0,581.0
3,1960,370.0,599.0
5,1961,169.0,548.0
3,1962,371.0,594.0
5,1963,352.0,592.0
4,1964,313.0,594.0
5,1965,356.0,239.0
5,1966,354.0,560.0
4,1967,374.0,542.0
3,1968,374.0,596.0
5,1969,374.0,478.0
5,1970,354.0,272.0
4,1971,356.0,599.0
3,1972,373.0,317.0
5,1973,371.0,272.0
3,1974,225.0,464.0
1,1975,352.0,537.0
4,1976,373.0,542.0
5,1977,352.0,560.0
4,1978,352.0,589.0
2,1979,373.0,280.0
2,1980,373.0,573.0
5,1981,373.0,535.0
2,1982,373.0,599.0
4,1983,373.0,581.0
3,1984,354.0,592.0
5,1985,370.0,560.0
3,1986,373.0,560.0
3,1987,373.0,581.0
4,1988,354.0,599.0
5,1989,373.0,594.0
2,1990,373.0,596.0
5,1991,370.0,563.0
4,1992,371.0,507.0
3,1993,373.0,526.0
5,1994,371.0,573.0
5,1995,373.0,600.0
2,1996,373.0,453.0
4,1997,354.0,239.0
5,1998,360.0,596.0
4,1999,371.0,560.0
4,2000,370.0,565.0
3,2001,165.0,565.0
5,2002,370.0,559.0
3,2003,373.0,575.0
5,2004,354.0,575.0
2,2005,371.0,599.0
3,2006,354.0,314.0
4,2007,354.0,572.0
3,2008,354.0,592.0
5,2009,373.0,559.0
4,2010,354.0,526.0
4,2011,373.0,559.0
3,2012,354.0,535.0
4,2013,354.0,535.0
4,2014,371.0,574.0
4,2015,370.0,110.0
3,2016,354.0,560.0
4,2017,373.0,555.0
3,2018,371.0,526.0
1,2019,373.0,596.0
4,2020,321.0,526.0
3,2021,371.0,575.0
5,2022,313.0,578.0
5,2023,373.0,594.0
4,2024,354.0,592.0
1,2025,375.0,427.0
5,2026,293.0,578.0
3,2027,207.0,574.0
2,2028,354.0,578.0
3,2029,371.0,272.0
3,2030,354.0,596.0
3,2031,354.0,592.0
2,2032,354.0,596.0
3,2033,360.0,574.0
5,2034,371.0,479.0
3,2035,373.0,602.0
4,2036,352.0,453.0
4,2037,354.0,596.0
3,2038,313.0,555.0
3,2039,354.0,526.0
4,2040,373.0,574.0
4,2041,354.0,581.0
3,2042,239.0,549.0
3,2043,354.0,602.0
4,2044,354.0,575.0
4,2045,375.0,536.0
4,2046,370.0,544.0
2,2047,360.0,575.0
3,2048,354.0,578.0
3,2049,354.0,427.0
2,2050,293.0,542.0
3,2051,313.0,537.0
4,2052,373.0,554.0
3,2053,354.0,548.0
3,2054,373.0,560.0
2,2055,313.0,575.0
4,2056,354.0,575.0
3,2057,370.0,572.0
4,2058,373.0,596.0
4,2059,354.0,575.0
4,2060,352.0,314.0
5,2061,370.0,575.0
5,2062,370.0,560.0
4,2063,371.0,554.0
2,2064,354.0,592.0
3,2065,354.0,592.0
3,2066,354.0,575.0
4,2067,373.0,436.0
4,2068,352.0,594.0
4,2069,354.0,578.0
4,2070,265.0,578.0
4,2071,370.0,555.0
5,2072,354.0,541.0
4,2073,354.0,596.0
4,2074,379.0,573.0
3,2075,371.0,555.0
4,2076,354.0,592.0
2,2077,371.0,427.0
4,2078,373.0,560.0
3,2079,354.0,578.0
5,2080,354.0,239.0
5,2081,370.0,596.0
4,2082,373.0,314.0
2,2083,354.0,541.0
1,2084,313.0,592.0
1,2085,352.0,542.0
4,2086,370.0,563.0
4,2087,225.0,537.0
4,2088,373.0,594.0
3,2089,354.0,575.0
3,2090,370.0,575.0
3,2091,371.0,535.0
4,2092,354.0,583.0
2,2093,373.0,314.0
3,2094,352.0,544.0
4,2095,354.0,549.0
5,2096,293.0,314.0
4,2097,354.0,535.0
4,2098,354.0,552.0
4,2099,322.0,549.0
2,2100,354.0,578.0
3,2101,373.0,560.0
4,2102,329.0,479.0
4,2103,371.0,575.0
3,2104,354.0,578.0
2,2105,365.0,541.0
4,2106,365.0,578.0
4,2107,379.0,549.0
5,2108,370.0,549.0
1,2109,373.0,537.0
3,2110,365.0,526.0
4,2111,375.0,592.0
4,2112,354.0,560.0
5,2113,365.0,314.0
4,2114,354.0,552.0
3,2115,370.0,239.0
5,2116,365.0,575.0
2,2117,365.0,542.0
3,2118,313.0,592.0
3,2119,370.0,578.0
5,2120,373.0,560.0
3,2121,370.0,535.0
4,2122,373.0,409.0
3,2123,354.0,526.0
4,2124,354.0,554.0
5,2125,354.0,575.0
4,2126,354.0,581.0
4,2127,354.0,526.0
2,2128,313.0,280.0
3,2129,354.0,552.0
3,2130,373.0,560.0
5,2131,370.0,578.0
4,2132,370.0,566.0
5,2133,370.0,397.0
4,2134,365.0,589.0
5,2135,365.0,526.0
4,2136,354.0,566.0
5,2137,365.0,575.0
5,2138,360.0,552.0
5,2139,293.0,571.0
3,2140,370.0,589.0
4,2141,370.0,314.0
2,2142,373.0,578.0
5,2143,352.0,391.0
2,2144,365.0,596.0
3,2145,365.0,409.0
5,2146,365.0,560.0
4,2147,354.0,272.0
1,2148,354.0,575.0
4,2149,354.0,535.0
5,2150,370.0,596.0
5,2151,354.0,592.0
5,2152,354.0,592.0
4,2153,373.0,430.0
3,2154,354.0,560.0
4,2155,375.0,554.0
3,2156,354.0,560.0
4,2157,373.0,563.0
2,2158,373.0,581.0
3,2159,373.0,575.0
4,2160,370.0,578.0
3,2161,352.0,314.0
3,2162,373.0,535.0
5,2163,354.0,555.0
4,2164,354.0,577.0
5,2165,354.0,596.0
4,2166,370.0,596.0
3,2167,373.0,566.0
2,2168,375.0,578.0
3,2169,373.0,535.0
5,2170,354.0,574.0
4,2171,352.0,566.0
2,2172,354.0,110.0
4,2173,373.0,602.0
3,2174,293.0,526.0
3,2175,370.0,596.0
3,2176,365.0,559.0
5,2177,370.0,540.0
4,2178,373.0,239.0
4,2179,352.0,453.0
1,2180,365.0,548.0
3,2181,379.0,409.0
2,2182,365.0,549.0
4,2183,285.0,578.0
3,2184,373.0,166.0
3,2185,356.0,575.0
4,2186,375.0,526.0
4,2187,354.0,537.0
5,2188,373.0,555.0
4,2189,375.0,554.0
4,2190,373.0,592.0
5,2191,370.0,314.0
2,2192,373.0,554.0
3,2193,373.0,565.0
4,2194,370.0,544.0
3,2195,373.0,559.0
2,2196,354.0,552.0
4,2197,365.0,314.0
4,2198,354.0,453.0
4,2199,373.0,554.0
1,2200,225.0,526.0
2,2201,354.0,574.0
4,2202,354.0,578.0
5,2203,373.0,560.0
5,2204,293.0,548.0
2,2205,354.0,596.0
5,2206,354.0,578.0
5,2207,375.0,560.0
4,2208,239.0,549.0
4,2209,365.0,574.0
3,2210,352.0,560.0
4,2211,225.0,575.0
3,2212,169.0,560.0
4,2213,329.0,272.0
4,2214,352.0,541.0
4,2215,370.0,544.0
5,2216,370.0,555.0
5,2217,355.0,317.0
2,2218,373.0,526.0
4,2219,365.0,526.0
4,2220,207.0,578.0
4,2221,373.0,592.0
1,2222,285.0,594.0
4,2223,354.0,575.0
5,2224,373.0,526.0
4,2225,373.0,479.0
