cast_num,movieid_actorid,actorid,movieid
0,1068,9160.0,345.0
2,1069,9087.0,360.0
3,1070,9276.0,369.0
2,1071,9160.0,363.0
3,1072,9159.0,375.0
2,1073,9087.0,322.0
3,1074,9157.0,376.0
3,1075,9153.0,363.0
2,1076,9269.0,323.0
3,1077,9188.0,351.0
3,1078,9153.0,283.0
2,1079,9257.0,369.0
2,1080,9188.0,265.0
3,1081,9153.0,363.0
1,1082,9084.0,369.0
3,1083,9153.0,348.0
3,1084,9257.0,348.0
3,1085,9153.0,345.0
3,1086,9153.0,370.0
0,1087,9082.0,370.0
2,1088,9082.0,104.0
1,1089,9082.0,255.0
2,1090,9180.0,360.0
3,1091,9153.0,369.0
3,1092,9223.0,352.0
0,1093,9153.0,375.0
2,1094,9082.0,345.0
2,1095,9148.0,367.0
2,1096,9177.0,369.0
1,1097,9082.0,297.0
2,1098,9212.0,352.0
3,1099,9111.0,363.0
2,1100,9197.0,345.0
3,1101,9080.0,351.0
3,1102,9197.0,369.0
2,1103,9177.0,356.0
1,1104,9177.0,369.0
2,1105,9074.0,283.0
3,1106,9148.0,345.0
2,1107,9197.0,369.0
2,1108,9073.0,370.0
1,1109,9187.0,363.0
3,1110,9148.0,345.0
2,1111,9187.0,375.0
2,1112,9148.0,348.0
3,1113,9073.0,104.0
3,1114,9375.0,376.0
3,1115,9161.0,345.0
3,1116,9111.0,344.0
1,1117,9148.0,344.0
1,1118,9073.0,369.0
2,1119,9158.0,345.0
2,1120,9183.0,370.0
3,1121,9158.0,345.0
2,1122,9073.0,329.0
2,1123,9068.0,297.0
3,1124,9147.0,369.0
2,1125,9143.0,352.0
3,1126,9181.0,344.0
2,1127,9175.0,344.0
2,1128,9064.0,360.0
1,1129,9059.0,332.0
3,1130,9057.0,360.0
3,1131,9171.0,345.0
2,1132,9056.0,360.0
3,1133,9143.0,352.0
2,1134,9168.0,369.0
2,1135,9168.0,348.0
2,1136,9146.0,179.0
3,1137,9056.0,345.0
1,1138,9056.0,345.0
3,1139,9136.0,345.0
2,1140,9045.0,344.0
1,1141,9040.0,370.0
2,1142,9142.0,255.0
3,1143,9168.0,369.0
3,1144,9141.0,352.0
1,1145,9141.0,369.0
3,1146,9141.0,369.0
1,1147,9039.0,345.0
2,1148,9141.0,369.0
2,1149,9038.0,270.0
1,1150,9168.0,342.0
2,1151,9036.0,293.0
2,1152,9031.0,293.0
3,1153,9132.0,369.0
2,1154,9167.0,369.0
3,1155,9030.0,255.0
2,1156,9029.0,347.0
3,1157,9132.0,369.0
3,1158,9347.0,344.0
0,1159,9029.0,321.0
3,1160,9125.0,344.0
2,1161,9124.0,342.0
2,1162,9162.0,342.0
3,1163,9162.0,369.0
3,1164,9162.0,343.0
2,1165,9155.0,342.0
2,1166,9028.0,342.0
2,1167,9124.0,344.0
3,1168,9154.0,342.0
1,1169,9154.0,342.0
2,1170,9154.0,283.0
3,1171,9124.0,342.0
3,1172,9126.0,342.0
2,1173,9154.0,360.0
1,1174,9018.0,351.0
2,1175,9014.0,367.0
3,1176,9152.0,342.0
1,1177,9144.0,369.0
2,1178,9124.0,343.0
3,1179,9124.0,369.0
2,1180,9011.0,297.0
2,1181,9124.0,342.0
2,1182,9010.0,369.0
2,1183,9123.0,369.0
3,1184,9009.0,342.0
3,1185,9124.0,342.0
2,1186,9124.0,342.0
3,1187,9008.0,370.0
3,1188,9111.0,344.0
3,1189,9005.0,342.0
3,1190,9004.0,351.0
2,1191,9124.0,343.0
3,1192,9117.0,369.0
3,1193,9000.0,356.0
2,1194,9117.0,341.0
3,1195,9000.0,342.0
3,1196,9124.0,360.0
3,1197,8996.0,341.0
3,1198,8994.0,342.0
1,1199,9115.0,344.0
2,1200,8992.0,342.0
2,1201,8991.0,369.0
2,1202,9286.0,342.0
3,1203,8985.0,342.0
2,1204,8983.0,321.0
3,1205,8981.0,342.0
3,1206,8979.0,343.0
2,1207,9124.0,376.0
3,1208,8977.0,342.0
3,1209,9124.0,342.0
3,1210,8975.0,342.0
2,1211,9107.0,369.0
3,1212,8969.0,344.0
2,1213,8968.0,332.0
3,1214,9124.0,342.0
3,1215,9122.0,265.0
1,1216,9119.0,356.0
3,1217,8967.0,344.0
3,1218,8966.0,342.0
3,1219,9100.0,332.0
2,1220,8965.0,342.0
2,1221,8956.0,367.0
2,1222,8950.0,321.0
3,1223,9096.0,342.0
1,1224,9116.0,369.0
2,1225,8950.0,297.0
2,1226,8948.0,353.0
2,1227,8947.0,332.0
0,1228,8939.0,347.0
3,1229,9094.0,356.0
2,1230,9110.0,342.0
2,1231,9103.0,297.0
3,1232,8933.0,342.0
3,1233,8933.0,342.0
1,1234,9099.0,270.0
3,1235,9097.0,344.0
3,1236,9061.0,344.0
3,1237,9097.0,376.0
1,1238,9075.0,344.0
2,1239,9097.0,342.0
3,1240,9079.0,342.0
2,1241,9079.0,342.0
2,1242,9091.0,323.0
2,1243,9072.0,341.0
3,1244,9081.0,369.0
3,1245,8931.0,270.0
3,1246,9081.0,342.0
3,1247,9078.0,342.0
3,1248,9066.0,369.0
2,1249,9077.0,342.0
2,1250,9058.0,369.0
3,1251,9075.0,321.0
1,1252,9053.0,369.0
3,1253,9075.0,358.0
2,1254,9076.0,342.0
2,1255,9071.0,342.0
2,1256,8926.0,323.0
3,1257,8924.0,343.0
3,1258,9071.0,369.0
3,1259,8922.0,342.0
3,1260,9071.0,340.0
2,1261,9071.0,344.0
1,1262,8921.0,342.0
3,1263,8920.0,329.0
1,1264,9071.0,369.0
1,1265,9071.0,347.0
2,1266,9071.0,342.0
3,1267,9071.0,344.0
3,1268,8920.0,344.0
2,1269,9047.0,342.0
2,1270,8916.0,332.0
1,1271,8912.0,332.0
1,1272,9047.0,344.0
3,1273,9075.0,297.0
3,1274,9071.0,341.0
2,1275,8911.0,369.0
3,1276,9070.0,332.0
2,1277,9044.0,369.0
3,1278,8903.0,342.0
1,1279,9041.0,344.0
0,1280,9071.0,344.0
3,1281,8702.0,340.0
2,1282,9033.0,344.0
3,1283,9248.0,283.0
2,1284,8902.0,342.0
3,1285,9071.0,369.0
0,1286,9071.0,287.0
3,1287,9069.0,255.0
3,1288,8902.0,342.0
1,1289,9067.0,340.0
3,1290,9033.0,342.0
2,1291,9065.0,323.0
3,1292,8901.0,340.0
3,1293,9020.0,344.0
1,1294,9067.0,342.0
1,1295,9032.0,255.0
1,1296,9203.0,344.0
2,1297,9063.0,376.0
2,1298,9016.0,369.0
3,1299,9062.0,340.0
1,1300,9012.0,323.0
2,1301,8895.0,369.0
3,1302,8890.0,332.0
1,1303,8880.0,356.0
2,1304,8990.0,297.0
3,1305,8990.0,369.0
3,1306,8984.0,360.0
3,1307,8877.0,342.0
2,1308,9060.0,344.0
2,1309,9051.0,340.0
3,1310,9051.0,369.0
2,1311,8873.0,358.0
2,1312,8873.0,321.0
2,1313,8869.0,283.0
2,1314,8984.0,369.0
3,1315,9051.0,369.0
3,1316,9065.0,339.0
2,1317,9006.0,332.0
1,1318,9051.0,339.0
2,1319,8984.0,321.0
0,1320,8869.0,342.0
1,1321,9051.0,368.0
3,1322,9052.0,339.0
2,1323,8869.0,339.0
2,1324,9027.0,351.0
3,1325,8927.0,342.0
1,1326,8869.0,283.0
3,1327,9050.0,369.0
2,1328,9021.0,367.0
2,1329,8982.0,369.0
2,1330,8863.0,341.0
2,1331,9049.0,339.0
2,1332,8853.0,329.0
2,1333,9046.0,297.0
2,1334,8848.0,376.0
3,1335,9043.0,342.0
2,1336,9043.0,366.0
2,1337,8984.0,339.0
0,1338,9035.0,366.0
2,1339,8845.0,366.0
3,1340,9034.0,339.0
3,1341,9025.0,297.0
2,1342,9024.0,366.0
1,1343,9022.0,339.0
3,1344,9019.0,342.0
3,1345,8556.0,342.0
2,1346,9017.0,341.0
2,1347,8841.0,367.0
3,1348,8984.0,339.0
1,1349,8841.0,339.0
2,1350,9013.0,43.0
3,1351,8840.0,297.0
0,1352,9006.0,339.0
3,1353,9007.0,366.0
2,1354,9002.0,366.0
3,1355,8980.0,339.0
1,1356,9002.0,342.0
3,1357,8840.0,322.0
3,1358,9002.0,339.0
2,1359,8837.0,297.0
3,1360,9002.0,283.0
2,1361,8974.0,366.0
3,1362,8973.0,343.0
2,1363,8837.0,270.0
2,1364,8971.0,287.0
3,1365,9002.0,339.0
2,1366,8829.0,339.0
3,1367,9002.0,339.0
3,1368,9002.0,339.0
3,1369,9001.0,342.0
3,1370,9001.0,366.0
2,1371,8970.0,321.0
3,1372,8824.0,360.0
3,1373,8974.0,339.0
2,1374,8999.0,342.0
2,1375,8816.0,340.0
1,1376,8998.0,366.0
0,1377,8997.0,342.0
2,1378,8997.0,366.0
3,1379,8974.0,342.0
3,1380,8798.0,342.0
1,1381,8997.0,332.0
3,1382,8792.0,322.0
2,1383,8970.0,368.0
1,1384,8997.0,312.0
3,1385,8970.0,367.0
1,1386,8788.0,366.0
2,1387,8787.0,340.0
2,1388,8997.0,287.0
2,1389,8786.0,297.0
1,1390,8970.0,343.0
3,1391,9192.0,366.0
2,1392,8783.0,342.0
1,1393,8997.0,312.0
2,1394,8997.0,342.0
3,1395,8997.0,366.0
1,1396,8997.0,270.0
3,1397,8783.0,343.0
3,1398,8970.0,340.0
2,1399,8997.0,366.0
2,1400,8783.0,339.0
3,1401,8997.0,339.0
1,1402,8782.0,342.0
0,1403,8945.0,347.0
3,1404,8997.0,356.0
1,1405,8997.0,342.0
3,1406,8974.0,342.0
3,1407,8782.0,342.0
2,1408,8995.0,339.0
0,1409,8989.0,140.0
1,1410,8989.0,343.0
3,1411,8943.0,342.0
0,1412,8779.0,297.0
2,1413,8974.0,342.0
3,1414,8989.0,321.0
3,1415,8989.0,342.0
3,1416,8779.0,342.0
2,1417,8942.0,340.0
3,1418,6270.0,306.0
3,1419,8772.0,340.0
2,1420,9192.0,376.0
2,1421,8988.0,339.0
3,1422,9128.0,339.0
2,1423,8771.0,343.0
1,1424,8765.0,366.0
1,1425,8987.0,339.0
1,1426,8974.0,366.0
3,1427,8946.0,366.0
2,1428,8978.0,366.0
3,1429,8764.0,306.0
3,1430,8942.0,283.0
2,1431,8974.0,366.0
1,1432,8974.0,366.0
3,1433,8757.0,356.0
2,1434,8750.0,341.0
0,1435,8749.0,343.0
3,1436,8964.0,366.0
2,1437,8961.0,339.0
2,1438,8808.0,366.0
2,1439,8801.0,366.0
3,1440,8974.0,339.0
2,1441,8959.0,339.0
2,1442,8963.0,297.0
2,1443,8959.0,339.0
3,1444,8963.0,366.0
2,1445,8748.0,332.0
3,1446,8747.0,306.0
2,1447,8746.0,355.0
2,1448,8746.0,366.0
2,1449,8957.0,366.0
2,1450,8954.0,366.0
2,1451,8954.0,337.0
1,1452,8746.0,297.0
2,1453,8942.0,306.0
1,1454,8952.0,332.0
3,1455,8936.0,255.0
3,1456,8746.0,306.0
2,1457,8746.0,360.0
3,1458,8928.0,306.0
3,1459,8928.0,339.0
0,1460,8951.0,339.0
3,1461,8941.0,306.0
2,1462,8938.0,306.0
3,1463,8955.0,337.0
2,1464,8949.0,339.0
2,1465,8745.0,287.0
3,1466,8937.0,306.0
2,1467,8745.0,367.0
3,1468,8740.0,340.0
1,1469,8739.0,306.0
2,1470,8739.0,293.0
1,1471,8949.0,339.0
3,1472,8919.0,337.0
2,1473,8944.0,337.0
2,1474,8739.0,214.0
3,1475,8739.0,306.0
2,1476,8739.0,337.0
3,1477,8940.0,339.0
2,1478,8915.0,337.0
0,1479,8735.0,339.0
2,1480,8906.0,270.0
3,1481,8907.0,358.0
2,1482,8729.0,329.0
3,1483,8719.0,306.0
3,1484,8714.0,338.0
3,1485,8935.0,306.0
2,1486,8899.0,337.0
3,1487,8905.0,306.0
1,1488,8900.0,293.0
3,1489,8713.0,340.0
3,1490,8713.0,306.0
2,1491,8932.0,306.0
3,1492,8713.0,343.0
3,1493,8712.0,306.0
0,1494,8894.0,332.0
3,1495,8894.0,340.0
3,1496,8925.0,338.0
1,1497,8917.0,337.0
2,1498,8712.0,255.0
2,1499,8712.0,332.0
2,1500,8889.0,338.0
2,1501,8712.0,332.0
3,1502,8708.0,343.0
3,1503,5609.0,340.0
3,1504,8917.0,337.0
1,1505,8699.0,341.0
2,1506,8917.0,376.0
3,1507,8917.0,306.0
2,1508,8886.0,376.0
2,1509,8917.0,338.0
3,1510,8696.0,340.0
3,1511,8879.0,337.0
3,1512,8696.0,367.0
2,1513,8694.0,321.0
2,1514,8917.0,337.0
3,1515,8694.0,283.0
1,1516,8693.0,214.0
3,1517,8692.0,340.0
2,1518,8691.0,306.0
3,1519,8689.0,343.0
3,1520,8879.0,337.0
3,1521,8879.0,283.0
2,1522,8910.0,306.0
2,1523,8898.0,356.0
2,1524,8689.0,356.0
2,1525,8866.0,338.0
3,1526,8689.0,358.0
3,1527,8866.0,338.0
3,1528,8910.0,337.0
2,1529,8888.0,376.0
2,1530,8909.0,283.0
0,1531,8854.0,287.0
3,1532,8908.0,306.0
2,1533,8888.0,306.0
1,1534,8689.0,356.0
3,1535,8851.0,337.0
2,1536,8799.0,338.0
2,1537,8689.0,293.0
2,1538,8833.0,337.0
3,1539,8883.0,306.0
2,1540,8689.0,265.0
3,1541,8904.0,337.0
3,1542,8825.0,306.0
1,1543,8878.0,287.0
3,1544,8231.0,306.0
0,1545,8897.0,341.0
1,1546,9302.0,239.0
3,1547,8684.0,306.0
3,1548,8682.0,306.0
3,1549,8897.0,337.0
2,1550,8896.0,321.0
2,1551,8678.0,306.0
3,1552,8893.0,306.0
2,1553,8893.0,306.0
2,1554,8872.0,351.0
2,1555,8815.0,367.0
2,1556,8677.0,270.0
2,1557,8893.0,340.0
3,1558,8893.0,306.0
1,1559,8677.0,329.0
3,1560,8815.0,332.0
2,1561,8871.0,351.0
3,1562,8671.0,337.0
0,1563,8892.0,337.0
3,1564,8670.0,340.0
3,1565,8885.0,338.0
2,1566,8865.0,306.0
3,1567,8885.0,338.0
3,1568,8885.0,306.0
2,1569,8670.0,337.0
3,1570,8882.0,337.0
3,1571,8814.0,306.0
3,1572,8670.0,337.0
2,1573,8670.0,306.0
2,1574,8882.0,306.0
2,1575,8881.0,335.0
3,1576,8860.0,306.0
2,1577,8728.0,337.0
2,1578,8876.0,338.0
1,1579,8827.0,368.0
0,1580,8874.0,347.0
2,1581,8864.0,270.0
2,1582,8862.0,245.0
3,1583,8861.0,306.0
2,1584,8670.0,356.0
3,1585,8861.0,337.0
2,1586,8861.0,376.0
2,1587,8654.0,332.0
3,1588,8861.0,306.0
3,1589,8826.0,332.0
3,1590,8861.0,376.0
2,1591,8861.0,337.0
3,1592,8821.0,338.0
2,1593,8859.0,306.0
3,1594,8813.0,337.0
2,1595,8185.0,329.0
2,1596,8647.0,335.0
1,1597,8642.0,338.0
1,1598,8806.0,306.0
3,1599,8640.0,367.0
3,1600,8859.0,337.0
3,1601,8797.0,306.0
3,1602,8858.0,306.0
1,1603,8637.0,205.0
2,1604,8784.0,214.0
3,1605,8802.0,306.0
3,1606,8857.0,337.0
1,1607,8627.0,306.0
1,1608,8774.0,255.0
3,1609,8703.0,338.0
3,1610,8857.0,306.0
3,1611,8790.0,332.0
3,1612,8626.0,306.0
3,1613,8613.0,321.0
3,1614,8857.0,338.0
3,1615,8856.0,337.0
3,1616,8855.0,337.0
1,1617,8776.0,337.0
3,1618,8609.0,255.0
2,1619,8769.0,356.0
2,1620,8847.0,306.0
2,1621,8763.0,337.0
3,1622,8776.0,337.0
1,1623,8608.0,337.0
2,1624,8776.0,338.0
1,1625,8600.0,335.0
3,1626,8844.0,335.0
3,1627,8773.0,337.0
3,1628,8744.0,306.0
3,1629,8597.0,295.0
3,1630,8844.0,306.0
2,1631,8591.0,337.0
3,1632,4188.0,335.0
0,1633,8844.0,338.0
3,1634,8589.0,343.0
2,1635,8589.0,337.0
2,1636,8589.0,353.0
2,1637,8672.0,338.0
3,1638,8773.0,337.0
3,1639,8766.0,306.0
3,1640,8587.0,329.0
3,1641,8585.0,322.0
3,1642,8844.0,337.0
3,1643,8844.0,343.0
2,1644,8582.0,335.0
2,1645,8575.0,306.0
1,1646,8573.0,306.0
3,1647,8756.0,255.0
2,1648,8844.0,295.0
3,1649,8844.0,306.0
3,1650,8754.0,338.0
1,1651,8652.0,337.0
3,1652,8844.0,338.0
3,1653,8552.0,338.0
3,1654,8547.0,334.0
3,1655,8843.0,306.0
3,1656,8751.0,306.0
1,1657,8742.0,295.0
3,1658,8842.0,334.0
1,1659,8737.0,205.0
0,1660,8545.0,338.0
3,1661,8700.0,341.0
2,1662,8535.0,265.0
0,1663,8533.0,287.0
3,1664,8531.0,306.0
2,1665,8738.0,338.0
0,1666,8836.0,270.0
3,1667,8528.0,283.0
2,1668,9003.0,338.0
1,1669,8734.0,332.0
3,1670,8836.0,306.0
0,1671,8522.0,347.0
2,1672,8836.0,338.0
3,1673,8522.0,351.0
2,1674,8732.0,335.0
2,1675,8835.0,334.0
3,1676,8831.0,332.0
3,1677,8732.0,203.0
3,1678,8830.0,338.0
2,1679,8822.0,343.0
3,1680,8820.0,334.0
3,1681,8522.0,306.0
3,1682,8817.0,341.0
3,1683,8522.0,255.0
0,1684,8522.0,334.0
3,1685,8730.0,306.0
3,1686,8522.0,306.0
3,1687,8817.0,306.0
2,1688,8522.0,295.0
3,1689,8522.0,341.0
3,1690,8817.0,338.0
1,1691,8817.0,334.0
2,1692,8723.0,338.0
2,1693,8817.0,334.0
2,1694,8522.0,367.0
3,1695,8522.0,306.0
1,1696,8817.0,328.0
3,1697,8519.0,334.0
2,1698,8817.0,255.0
2,1699,8700.0,335.0
1,1700,8817.0,306.0
2,1701,8817.0,334.0
2,1702,8817.0,358.0
3,1703,8817.0,328.0
2,1704,8688.0,265.0
3,1705,8516.0,306.0
0,1706,8514.0,328.0
3,1707,8511.0,306.0
3,1708,8723.0,306.0
2,1709,8812.0,328.0
1,1710,8723.0,306.0
2,1711,8811.0,335.0
1,1712,8723.0,334.0
3,1713,8809.0,306.0
3,1714,8509.0,306.0
2,1715,8804.0,328.0
3,1716,8803.0,328.0
3,1717,8681.0,341.0
3,1718,8681.0,306.0
2,1719,8800.0,300.0
0,1720,8506.0,335.0
2,1721,8505.0,335.0
2,1722,8796.0,335.0
1,1723,8504.0,300.0
2,1724,8681.0,295.0
2,1725,8504.0,334.0
2,1726,8504.0,341.0
2,1727,8930.0,334.0
3,1728,8795.0,300.0
2,1729,8793.0,328.0
2,1730,8504.0,205.0
2,1731,8679.0,179.0
3,1732,8785.0,328.0
3,1733,8500.0,300.0
0,1734,8665.0,255.0
2,1735,8832.0,335.0
2,1736,8662.0,328.0
2,1737,8500.0,328.0
1,1738,8785.0,300.0
3,1739,8785.0,334.0
2,1740,8785.0,328.0
3,1741,8499.0,321.0
3,1742,8785.0,332.0
1,1743,8499.0,329.0
3,1744,8785.0,334.0
1,1745,8639.0,328.0
2,1746,8785.0,335.0
1,1747,8723.0,334.0
3,1748,8828.0,328.0
3,1749,8785.0,334.0
3,1750,8499.0,341.0
2,1751,8785.0,335.0
3,1752,8639.0,300.0
2,1753,8638.0,300.0
3,1754,8785.0,341.0
3,1755,8723.0,334.0
2,1756,8720.0,376.0
1,1757,8634.0,328.0
2,1758,8632.0,255.0
2,1759,8498.0,300.0
2,1760,8495.0,343.0
3,1761,8778.0,300.0
3,1762,8715.0,341.0
1,1763,8704.0,334.0
3,1764,8489.0,300.0
2,1765,8487.0,205.0
3,1766,8632.0,367.0
0,1767,8768.0,328.0
1,1768,8485.0,287.0
0,1769,8631.0,334.0
1,1770,8484.0,343.0
3,1771,8628.0,341.0
2,1772,8767.0,300.0
2,1773,8701.0,346.0
2,1774,8762.0,328.0
2,1775,8760.0,376.0
3,1776,8759.0,334.0
3,1777,8483.0,341.0
3,1778,8685.0,334.0
3,1779,8482.0,300.0
3,1780,8616.0,300.0
2,1781,8612.0,328.0
2,1782,8611.0,346.0
3,1783,8481.0,270.0
3,1784,8611.0,328.0
0,1785,8473.0,321.0
2,1786,8611.0,328.0
3,1787,8473.0,300.0
3,1788,8685.0,300.0
1,1789,8473.0,335.0
1,1790,8473.0,245.0
1,1791,8680.0,341.0
2,1792,8473.0,270.0
1,1793,8604.0,265.0
3,1794,8471.0,334.0
3,1795,8470.0,321.0
2,1796,8602.0,255.0
2,1797,8680.0,334.0
2,1798,8602.0,335.0
3,1799,8753.0,372.0
3,1800,8743.0,300.0
1,1801,8680.0,334.0
2,1802,8465.0,358.0
3,1803,8743.0,334.0
3,1804,8741.0,328.0
2,1805,8464.0,335.0
0,1806,8462.0,265.0
3,1807,8461.0,312.0
3,1808,8777.0,347.0
3,1809,8460.0,328.0
3,1810,8741.0,300.0
3,1811,8674.0,300.0
2,1812,8741.0,346.0
3,1813,8601.0,283.0
2,1814,8673.0,245.0
3,1815,8673.0,334.0
1,1816,8457.0,343.0
2,1817,8455.0,334.0
3,1818,8447.0,270.0
3,1819,8445.0,255.0
3,1820,8669.0,300.0
2,1821,8736.0,343.0
3,1822,8445.0,332.0
3,1823,8669.0,333.0
1,1824,8596.0,295.0
2,1825,8442.0,347.0
3,1826,8666.0,300.0
3,1827,8658.0,328.0
1,1828,8596.0,346.0
3,1829,8731.0,333.0
0,1830,8438.0,333.0
3,1831,8583.0,341.0
3,1832,8434.0,255.0
3,1833,8656.0,333.0
2,1834,8581.0,321.0
3,1835,8433.0,333.0
3,1836,8731.0,328.0
2,1837,8433.0,295.0
3,1838,8580.0,300.0
2,1839,8752.0,333.0
0,1840,8429.0,300.0
3,1841,8731.0,300.0
3,1842,8731.0,300.0
2,1843,8731.0,328.0
3,1844,8731.0,300.0
3,1845,8569.0,300.0
2,1846,8731.0,328.0
1,1847,8731.0,300.0
3,1848,8731.0,317.0
3,1849,8651.0,300.0
3,1850,8731.0,372.0
3,1851,8427.0,300.0
3,1852,8731.0,333.0
3,1853,8727.0,300.0
3,1854,8635.0,300.0
2,1855,8569.0,255.0
3,1856,8427.0,295.0
2,1857,8726.0,333.0
2,1858,8722.0,300.0
2,1859,8427.0,351.0
1,1860,8569.0,317.0
2,1861,8569.0,335.0
1,1862,8427.0,333.0
3,1863,8721.0,333.0
1,1864,8717.0,328.0
2,1865,8630.0,328.0
2,1866,8620.0,328.0
2,1867,8624.0,341.0
3,1868,8579.0,328.0
2,1869,8717.0,335.0
3,1870,8686.0,328.0
3,1871,8426.0,328.0
3,1872,8717.0,245.0
1,1873,8424.0,335.0
2,1874,8568.0,321.0
3,1875,8716.0,328.0
3,1876,8562.0,300.0
3,1877,8707.0,300.0
2,1878,8550.0,328.0
1,1879,8623.0,317.0
3,1880,8548.0,328.0
3,1881,8707.0,376.0
1,1882,8548.0,300.0
3,1883,8417.0,333.0
3,1884,8707.0,335.0
3,1885,8705.0,333.0
2,1886,8623.0,333.0
0,1887,8698.0,287.0
3,1888,8623.0,300.0
2,1889,8415.0,265.0
2,1890,8623.0,328.0
3,1891,8695.0,300.0
2,1892,8623.0,376.0
3,1893,8695.0,203.0
2,1894,8615.0,300.0
2,1895,8539.0,295.0
3,1896,8690.0,333.0
2,1897,8683.0,341.0
3,1898,8676.0,328.0
0,1899,8676.0,328.0
3,1900,8414.0,317.0
2,1901,8412.0,335.0
3,1902,8409.0,333.0
3,1903,8614.0,300.0
2,1904,8529.0,335.0
0,1905,8675.0,270.0
3,1906,8675.0,300.0
3,1907,8406.0,300.0
0,1908,8405.0,351.0
3,1909,8607.0,333.0
1,1910,8404.0,333.0
2,1911,8403.0,283.0
3,1912,8398.0,300.0
1,1913,8675.0,300.0
3,1914,8395.0,343.0
3,1915,8391.0,300.0
2,1916,8675.0,328.0
3,1917,8606.0,341.0
3,1918,8606.0,333.0
3,1919,8605.0,328.0
3,1920,8675.0,328.0
2,1921,8388.0,360.0
3,1922,8388.0,300.0
3,1923,8526.0,358.0
1,1924,8675.0,333.0
2,1925,8605.0,333.0
3,1926,8605.0,245.0
1,1927,8675.0,341.0
1,1928,8388.0,317.0
3,1929,8675.0,300.0
3,1930,8385.0,328.0
3,1931,8675.0,333.0
1,1932,8675.0,284.0
2,1933,8668.0,322.0
3,1934,8667.0,328.0
1,1935,8383.0,360.0
2,1936,8667.0,300.0
1,1937,8382.0,300.0
2,1938,8663.0,333.0
3,1939,8661.0,255.0
2,1940,8376.0,343.0
3,1941,8374.0,245.0
2,1942,8661.0,330.0
2,1943,8374.0,245.0
2,1944,8605.0,328.0
3,1945,8374.0,300.0
2,1946,8661.0,330.0
2,1947,8605.0,300.0
2,1948,8374.0,255.0
3,1949,8605.0,300.0
2,1950,8661.0,328.0
2,1951,8374.0,335.0
0,1952,8661.0,270.0
2,1953,8513.0,330.0
2,1954,8661.0,330.0
0,1955,8661.0,341.0
3,1956,8605.0,300.0
3,1957,8661.0,283.0
0,1958,8660.0,290.0
1,1959,8503.0,312.0
2,1960,8657.0,290.0
3,1961,8646.0,330.0
2,1962,8374.0,329.0
3,1963,8605.0,325.0
1,1964,8646.0,376.0
1,1965,8646.0,330.0
2,1966,8646.0,330.0
2,1967,8646.0,325.0
3,1968,8646.0,330.0
3,1969,8605.0,290.0
2,1970,8646.0,325.0
3,1971,8646.0,290.0
2,1972,8373.0,343.0
3,1973,8372.0,330.0
3,1974,8664.0,325.0
2,1975,8501.0,295.0
1,1976,8646.0,376.0
2,1977,8588.0,330.0
2,1978,8584.0,290.0
3,1979,8645.0,270.0
2,1980,8644.0,245.0
3,1981,8644.0,325.0
3,1982,8501.0,343.0
3,1983,8643.0,317.0
3,1984,8584.0,330.0
3,1985,8641.0,290.0
3,1986,8636.0,330.0
1,1987,8633.0,325.0
2,1988,8371.0,330.0
2,1989,8369.0,335.0
3,1990,8633.0,290.0
0,1991,8367.0,322.0
2,1992,8633.0,314.0
2,1993,8357.0,347.0
3,1994,8351.0,290.0
3,1995,8578.0,325.0
2,1996,8633.0,368.0
2,1997,8333.0,321.0
3,1998,8332.0,341.0
3,1999,8329.0,343.0
3,2000,8325.0,255.0
2,2001,8633.0,290.0
2,2002,8576.0,325.0
2,2003,8323.0,312.0
3,2004,8629.0,270.0
3,2005,8625.0,290.0
3,2006,8578.0,270.0
2,2007,8322.0,314.0
3,2008,8313.0,321.0
2,2009,8578.0,351.0
3,2010,8621.0,290.0
3,2011,8313.0,325.0
3,2012,8619.0,325.0
3,2013,8313.0,330.0
1,2014,8574.0,290.0
2,2015,8619.0,316.0
3,2016,8619.0,255.0
3,2017,8313.0,290.0
3,2018,8558.0,290.0
1,2019,8557.0,330.0
2,2020,8619.0,330.0
2,2021,8555.0,317.0
2,2022,8619.0,290.0
1,2023,8619.0,330.0
3,2024,8554.0,290.0
3,2025,8490.0,314.0
1,2026,8619.0,290.0
1,2027,8313.0,290.0
0,2028,8313.0,290.0
1,2029,8619.0,316.0
3,2030,8572.0,316.0
2,2031,8619.0,330.0
0,2032,8311.0,140.0
3,2033,8619.0,330.0
1,2034,8541.0,290.0
3,2035,8486.0,290.0
2,2036,8549.0,270.0
2,2037,8619.0,290.0
3,2038,8619.0,316.0
3,2039,8618.0,245.0
2,2040,8303.0,317.0
2,2041,8469.0,316.0
2,2042,8479.0,290.0
3,2043,8456.0,290.0
3,2044,8463.0,317.0
1,2045,8610.0,290.0
2,2046,8300.0,245.0
3,2047,8610.0,312.0
3,2048,8300.0,314.0
3,2049,8497.0,316.0
2,2050,8300.0,290.0
3,2051,8300.0,270.0
3,2052,8292.0,290.0
3,2053,8541.0,330.0
0,2054,8451.0,346.0
3,2055,8603.0,316.0
3,2056,8540.0,316.0
3,2057,8598.0,290.0
2,2058,8537.0,376.0
3,2059,8595.0,330.0
2,2060,8289.0,290.0
2,2061,8537.0,283.0
3,2062,8593.0,290.0
3,2063,8534.0,270.0
3,2064,8451.0,290.0
3,2065,8289.0,290.0
